auth_id, Date, Vendor, Amount, Location 
23752,1/2/2013,Rodriguez's Bar and Grill,-5.46,CA
23752,1/3/2013,Rodriguez's Bar and Grill,-7.45,CA
23752,1/3/2013,Green Flash Brewery,-7.4,CA
23752,1/3/2013,Restaurant - Steakhouse,-6.31,CA
23752,1/3/2013,Movie Ticket,-23.69,CA
23752,1/3/2013,Von's Groceries,-30.03,CA
23752,1/4/2013,Concert Ticket,-24.27,CA
23752,1/4/2013,Public Transportation - Train Pass,-38.82,CA
23752,1/4/2013,Seaside Bar,-25.96,CA
23752,1/5/2013,Von's Groceries,-10.09,CA
23752,1/6/2013,Green Flash Brewery,-36.14,CA
23752,1/6/2013,Ralph's Grocery Store,-66.88,CA
23752,1/6/2013,Public Transportation - Bus Pass,-6.31,CA
23752,1/7/2013,Concert Ticket,-20.89,CA
23752,1/7/2013,Von's Groceries,-3.59,CA
23752,1/7/2013,Karaoke Bar,-11.01,CA
23752,1/8/2013,Owl Night Club,-26.56,CA
23752,1/8/2013,Green Flash Brewery,-78.85,CA
23752,1/9/2013,Bowling,-74.94,CA
23752,1/9/2013,Restaurant - Steakhouse,-28.04,CA
23752,1/9/2013,John's Bar & Restaurant,-28.02,CA
23752,1/9/2013,Uber,-0.29,CA
23752,1/9/2013,Concert Ticket,-58.25,CA
23752,1/9/2013,Food Delivery - GrubHub,-84.15,CA
23752,1/9/2013,Uber,-3.04,CA
23752,1/9/2013,Ice Skating Rink,-29.49,CA
23752,1/9/2013,Sprouts Market,-90.75,CA
23752,1/10/2013,Green Flash Brewery,-102.4,CA
23752,1/10/2013,Karaoke Bar,-32.38,CA
23752,1/11/2013,Rodriguez's Bar and Grill,-65.98,CA
23752,1/11/2013,Ice Skating Rink,-94.06,CA
23752,1/11/2013,Concert Ticket,-31.71,CA
23752,1/12/2013,Time Warne Cable - Late Payment Fee,-91.89,CA
23752,1/13/2013,Green Flash Brewery,-3.48,CA
23752,1/14/2013,Von's Groceries,-37.17,CA
23752,1/15/2013,Public Transportation - Train Pass,-1.36,CA
23752,1/16/2013,Taxi,-12.01,CA
23752,1/16/2013,Public Transportation - Bus Pass,-19.5,CA
23752,1/17/2013,Von's Groceries,-23.67,CA
23752,1/17/2013,Wine Bar,-31.46,CA
23752,1/18/2013,Credit Card Overdraft Fee,-0.42,CA
23752,1/18/2013,Rodriguez's Bar and Grill,-14.96,CA
23752,1/18/2013,Starbucks Coffee,-11.48,CA
23752,1/18/2013,Public Transportation - Bus Pass,-30.63,CA
23752,1/19/2013,Restaurant - Pizza,-14.88,CA
23752,1/19/2013,Concert Ticket,-15.19,CA
23752,1/19/2013,Restaurant - Chinese,-11.14,CA
23752,1/19/2013,Owl Night Club,-62.21,CA
23752,1/20/2013,John's Bar & Restaurant,-5.07,CA
23752,1/21/2013,Fisker Night Club,-1.68,CA
23752,1/21/2013,Seaside Bar,-10.17,CA
