auth_id, Date, Vendor, Amount, Location 
98104,1/2/2013,Vitamin Shoppe,-11.06,CA
98104,1/2/2013,NFL Ticket - Chargers,-15.5,CA
98104,1/2/2013,Public Transportation - Bus Pass,-18.75,CA
98104,1/2/2013,NFL Ticket - Chargers,-55.22,CA
98104,1/2/2013,Lyft,-16.52,CA
98104,1/2/2013,NFL Ticket - Chargers,-71.58,CA
98104,1/3/2013,NFL Ticket - Chargers,-85.66,CA
98104,1/4/2013,Taxi,-8.14,CA
98104,1/5/2013,Bike Rental,-0.06,CA
98104,1/6/2013,Amazon Order - Athletic Equipment,-8.34,CA
98104,1/7/2013,Total Gym Fees,-28.76,CA
98104,1/7/2013,NBA Ticket - Lakers,-23.41,CA
98104,1/7/2013,Dick's Sporting Goods,-108.99,CA
98104,1/7/2013,Total Gym Fees,-21.21,CA
98104,1/7/2013,Public Transportation - Train Pass,-7.93,CA
98104,1/7/2013,Public Transportation - Bus Pass,-112.14,CA
98104,1/8/2013,Public Transportation - Bus Pass,-32.42,CA
98104,1/8/2013,Bike Rental,-39.53,CA
98104,1/8/2013,Dick's Sporting Goods,-14.78,CA
98104,1/8/2013,Public Transportation - Train Pass,-11.7,CA
98104,1/8/2013,Vitamin Shoppe,-27.3,CA
98104,1/9/2013,Total Gym Fees,-11.63,CA
98104,1/9/2013,Total Gym Fees,-39.47,CA
98104,1/9/2013,NFL Ticket - Chargers,-4.03,CA
98104,1/10/2013,Whole Foods,-10.54,CA
98104,1/10/2013,GNC,-27.85,CA
98104,1/11/2013,Vitamin Shoppe,-14.3,CA
98104,1/12/2013,NFL Ticket - Chargers,-1.19,CA
98104,1/13/2013,Uber,-39.58,CA
98104,1/14/2013,Athletic Apparel,-20.61,CA
98104,1/14/2013,Whole Foods,-118.95,CA
98104,1/15/2013,Athletic Apparel,-7.96,CA
98104,1/15/2013,Taxi,-11.92,CA
98104,1/15/2013,Taxi,-11.97,CA
98104,1/16/2013,GNC,-28.23,CA
98104,1/16/2013,Athletic Apparel,-17.61,CA
98104,1/16/2013,Sam's Sporting Apparel,-22.22,CA
98104,1/16/2013,Amazon Order - Athletic Equipment,-17.01,CA
98104,1/17/2013,Vitamin Shoppe,-23.07,CA
98104,1/17/2013,Total Gym Fees,-22.75,CA
98104,1/17/2013,Public Transportation - Train Pass,-16.25,CA
98104,1/18/2013,Amazon Order - Athletic Equipment,-21.06,CA
98104,1/18/2013,Amazon Order - Athletic Equipment,-12.19,CA
98104,1/19/2013,Amazon Order - Athletic Equipment,-25.02,CA
