auth_id, Date, Vendor, Amount, Location 
15241,1/2/2013,Guitar Center,-31.13,CA
15241,1/3/2013,Restaurant - Pizza,-15.41,CA
15241,1/4/2013,Lyft,-102.23,CA
15241,1/5/2013,Amazon Order - Paint Bushes,-26.76,CA
15241,1/6/2013,Restaurant - Steakhouse,-12.21,CA
15241,1/6/2013,Music Lessons - Piano,-3.47,CA
15241,1/7/2013,Art's Art Supplies,-6.25,CA
15241,1/7/2013,Restaurant - Pizza,-11.81,CA
15241,1/7/2013,Uber,-40.43,CA
15241,1/7/2013,Guitar Center,-6.55,CA
15241,1/7/2013,Amazon Order - Paint Bushes,-38.96,CA
15241,1/7/2013,Amazon Order - Paint Canvas,-12.37,CA
15241,1/7/2013,Restaurant - Burgers,-36.42,CA
15241,1/7/2013,Music Lessons - Piano,-31.88,CA
15241,1/7/2013,Public Transportation - Train Pass,-19.17,CA
15241,1/8/2013,Amazon Order - Paint Canvas,-46.96,CA
15241,1/9/2013,Food Delivery - GrubHub,-14.86,CA
15241,1/9/2013,Restaurant - Burgers,-26.62,CA
15241,1/9/2013,Public Transportation - Train Pass,-22.05,CA
15241,1/9/2013,Public Transportation - Train Pass,-3.8,CA
15241,1/10/2013,Art's Art Supplies,-38,CA
15241,1/10/2013,Amazon Order - Paint Bushes,-5.74,CA
15241,1/10/2013,Amazon Order - Paint Bushes,-3.83,CA
15241,1/10/2013,Art's Art Supplies,-1.72,CA
15241,1/10/2013,Music Lessons - Piano,-22.19,CA
15241,1/11/2013,Restaurant - Chinese,-10.95,CA
15241,1/11/2013,Ashley's Craft Store,-14.81,CA
15241,1/11/2013,Amazon Order - Paint Canvas,-36.2,CA
15241,1/11/2013,Whole Foods,-29.88,CA
15241,1/11/2013,Starbucks Coffee,-101.81,CA
15241,1/11/2013,Music Lessons - Piano,-9.44,CA
15241,1/11/2013,Amazon Order - Paint Bushes,-97.29,CA
15241,1/11/2013,Public Transportation - Bus Pass,-34.75,CA
15241,1/11/2013,Guitar Center,-33.71,CA
15241,1/12/2013,Art Auction,-28.92,CA
15241,1/12/2013,Restaurant - Pizza,-14.79,CA
