auth_id, Date, Vendor, Amount, Location 
37551,1/2/2013,Dick's Sporting Goods,-25.29,CA
37551,1/2/2013,Total Gym Fees,-5.43,CA
37551,1/2/2013,Amazon Order - Athletic Equipment,-36.14,CA
37551,1/2/2013,Vitamin Shoppe,-74.21,CA
37551,1/2/2013,NFL Ticket - Chargers,-12.02,CA
37551,1/2/2013,Amazon Order - Athletic Equipment,-3.03,CA
37551,1/2/2013,Ralph's Grocery Store,-20.63,CA
37551,1/2/2013,NBA Ticket - Lakers,-39.26,CA
37551,1/3/2013,Vitamin Shoppe,-1.88,CA
37551,1/3/2013,Uber,-10.94,CA
37551,1/3/2013,Taxi,-111.52,CA
37551,1/3/2013,Restaurant - Burgers,-3.91,CA
37551,1/4/2013,Starbucks Coffee,-25.13,CA
37551,1/5/2013,Uber,-22.16,CA
37551,1/5/2013,Uber,-10.04,CA
37551,1/6/2013,Lyft,-27.65,CA
37551,1/6/2013,Athletic Apparel,-88.07,CA
37551,1/6/2013,Restaurant - Pizza,-78.06,CA
37551,1/6/2013,Sam's Sporting Apparel,-37.86,CA
37551,1/6/2013,Taxi,-1.61,CA
37551,1/6/2013,Taxi,-101.46,CA
37551,1/6/2013,Public Transportation - Train Pass,-15.83,CA
37551,1/6/2013,Total Gym Fees,-21.39,CA
37551,1/6/2013,Athletic Apparel,-88.43,CA
37551,1/6/2013,NBA Ticket - Lakers,-9.98,CA
37551,1/6/2013,NBA Ticket - Lakers,-53.98,CA
37551,1/6/2013,Taxi,-17.45,CA
37551,1/6/2013,Public Transportation - Train Pass,-110.67,CA
37551,1/6/2013,Restaurant - Chinese,-29.19,CA
37551,1/6/2013,GNC,-2.77,CA
37551,1/6/2013,Whole Foods,-33.11,CA
37551,1/6/2013,Lyft,-55.25,CA
37551,1/6/2013,Taxi,-25.9,CA
37551,1/6/2013,Taxi,-38.31,CA
37551,1/6/2013,Uber,-2.39,CA
37551,1/6/2013,Sprouts Market,-33.42,CA
37551,1/7/2013,Athletic Apparel,-18.67,CA
37551,1/7/2013,Sam's Sporting Apparel,-36.44,CA
37551,1/8/2013,Starbucks Coffee,-30.33,CA
37551,1/9/2013,Taxi,-17.76,CA
37551,1/10/2013,Amazon Order - Athletic Equipment,-88.99,CA
37551,1/10/2013,Dick's Sporting Goods,-57.98,CA
37551,1/10/2013,Public Transportation - Train Pass,-32.41,CA
37551,1/10/2013,Total Gym Fees,-8.64,CA
37551,1/11/2013,Total Gym Fees,-26.5,CA
37551,1/11/2013,Restaurant - Pizza,-29,CA
37551,1/12/2013,Athletic Apparel,-22.24,CA
37551,1/12/2013,Sam's Sporting Apparel,-26.02,CA
37551,1/12/2013,Vitamin Shoppe,-8.6,CA
37551,1/12/2013,Dick's Sporting Goods,-80.64,CA
37551,1/12/2013,Lyft,-17.56,CA
37551,1/12/2013,Public Transportation - Bus Pass,-37.47,CA
37551,1/12/2013,Taxi,-23.66,CA
37551,1/12/2013,Public Transportation - Bus Pass,-36.31,CA
37551,1/12/2013,NBA Ticket - Lakers,-5.15,CA
37551,1/12/2013,Sam's Sporting Apparel,-6.02,CA
37551,1/12/2013,Bike Rental,-23.98,CA
37551,1/12/2013,NBA Ticket - Lakers,-5.73,CA
37551,1/12/2013,Amazon Order - Athletic Equipment,-26.48,CA
37551,1/13/2013,GNC,-5.09,CA
37551,1/13/2013,GNC,-5.72,CA
37551,1/13/2013,Athletic Apparel,-39.68,CA
37551,1/13/2013,GNC,-4.46,CA
37551,1/13/2013,Dick's Sporting Goods,-11.65,CA
37551,1/13/2013,Amazon Order - Athletic Equipment,-26.64,CA
37551,1/13/2013,Restaurant - Pizza,-28.67,CA
37551,1/13/2013,Public Transportation - Bus Pass,-17.76,CA
37551,1/14/2013,GNC,-30.01,CA
37551,1/14/2013,Whole Foods,-13.24,CA
37551,1/14/2013,Total Gym Fees,-26.09,CA
37551,1/14/2013,Ralph's Grocery Store,-101.74,CA
37551,1/14/2013,Bike Rental,-85.77,CA
37551,1/14/2013,Ralph's Grocery Store,-57.26,CA
37551,1/15/2013,NFL Ticket - Chargers,-71.21,CA
37551,1/15/2013,Sam's Sporting Apparel,-32.6,CA
37551,1/16/2013,Uber,-27.82,CA
37551,1/16/2013,Dick's Sporting Goods,-12.48,CA
37551,1/16/2013,Ralph's Grocery Store,-15.81,CA
37551,1/16/2013,Vitamin Shoppe,-14.42,CA
37551,1/16/2013,Dick's Sporting Goods,-15.11,CA
37551,1/16/2013,Restaurant - Chinese,-24.88,CA
37551,1/17/2013,Bike Rental,-17.64,CA
37551,1/17/2013,Vitamin Shoppe,-29.93,CA
37551,1/17/2013,Bike Rental,-22.44,CA
37551,1/17/2013,NBA Ticket - Lakers,-13.1,CA
37551,1/17/2013,NBA Ticket - Lakers,-17.56,CA
37551,1/18/2013,Dick's Sporting Goods,-16.67,CA
37551,1/19/2013,NFL Ticket - Chargers,-19.09,CA
37551,1/20/2013,Taxi,-85.48,CA
37551,1/21/2013,NFL Ticket - Chargers,-71.49,CA
37551,1/21/2013,Sprouts Market,-13.48,CA
37551,1/21/2013,NFL Ticket - Chargers,-10.98,CA
37551,1/21/2013,NFL Ticket - Chargers,-23.62,CA
37551,1/22/2013,Total Gym Fees,-43.31,CA
37551,1/22/2013,Sam's Sporting Apparel,-14.81,CA
37551,1/22/2013,NBA Ticket - Lakers,-2.53,CA
37551,1/23/2013,Bike Rental,-6.56,CA
37551,1/24/2013,Lyft,-1.82,CA
37551,1/25/2013,Ralph's Grocery Store,-37.11,CA
37551,1/25/2013,GNC,-7.15,CA
37551,1/25/2013,Lyft,-5.39,CA
37551,1/26/2013,Restaurant - Steakhouse,-33.06,CA
37551,1/27/2013,Restaurant - Pizza,-6.56,CA
37551,1/27/2013,Amazon Order - Athletic Equipment,-29.67,CA
37551,1/28/2013,Total Gym Fees,-24.44,CA
37551,1/28/2013,Sam's Sporting Apparel,-7.42,CA
37551,1/29/2013,Taxi,-9.88,CA
37551,1/30/2013,Whole Foods,-32.33,CA
37551,1/30/2013,Sprouts Market,-20.2,CA
37551,3/2/2013,Paycheck,2386,CA
37551,3/2/2013,Housing Rent,-760,CA
37551,3/2/2013,Netflix Subscription,-4.99,CA
37551,3/2/2013,Navient - Student Loans,-197,CA
37551,3/2/2013,ACS - Student Loans,-135,CA
37551,3/2/2013,Amazon Order - Athletic Equipment,-30.24,CA
37551,3/2/2013,Uber,-4.7,CA
37551,3/2/2013,GNC,-14.7,CA
37551,3/2/2013,Restaurant - Steakhouse,-3.35,CA
37551,3/3/2013,Amazon Order - Athletic Equipment,-38.73,CA
