auth_id, Date, Vendor, Amount, Location 
24694,1/2/2013,On Demand TV,-27.96,CA
24694,1/2/2013,PlayStation Membership,-52.26,CA
24694,1/3/2013,Starbucks Coffee,-15.13,CA
24694,1/4/2013,On Demand TV,-20.93,CA
24694,1/4/2013,Uber,-2.41,CA
24694,1/4/2013,Uber,-15.13,CA
24694,1/4/2013,Food Delivery - Uber Eats,-29.12,CA
24694,1/5/2013,Wine Delivery,-57.41,CA
24694,1/5/2013,Pet Smart,-6.4,CA
24694,1/5/2013,Food Delivery - GrubHub,-26.36,CA
24694,1/5/2013,Podcast Subscription,-30.23,CA
24694,1/5/2013,On Demand Movie,-12.01,CA
24694,1/6/2013,Food Delivery - GrubHub,-87.81,CA
24694,1/6/2013,Whole Foods,-4.98,CA
24694,1/7/2013,PlayStation Membership,-92.56,CA
24694,1/7/2013,Pet Smart,-51.12,CA
24694,1/8/2013,Food Delivery - Uber Eats,-4.52,CA
24694,1/8/2013,Uber,-56.46,CA
24694,1/9/2013,Restaurant - Burgers,-46.1,CA
24694,1/9/2013,Taxi,-21.25,CA
24694,1/9/2013,PlayStation Membership,-17.48,CA
24694,1/9/2013,Starbucks Coffee,-38.24,CA
24694,1/9/2013,Wine Delivery,-44.74,CA
24694,1/9/2013,Podcast Subscription,-34.81,CA
24694,1/10/2013,PlayStation Membership,-1.02,CA
24694,1/11/2013,Uber,-25.8,CA
24694,1/12/2013,Red Box DVD Rental,-37.4,CA
24694,1/12/2013,Public Transportation - Train Pass,-1.22,CA
24694,1/12/2013,PlayStation Membership,-6.83,CA
24694,1/13/2013,Taxi,-1.34,CA
24694,1/13/2013,Wine Delivery,-28.87,CA
24694,1/13/2013,Ralph's Grocery Store,-37.51,CA
24694,1/14/2013,Food Delivery - GrubHub,-6.28,CA
24694,1/14/2013,Pet Smart,-33.34,CA
24694,1/15/2013,On Demand TV,-4.63,CA
24694,1/15/2013,On Demand Movie,-13.79,CA
24694,1/15/2013,Wine Delivery,-4.6,CA
24694,1/16/2013,Wine Delivery,-28.52,CA
24694,1/16/2013,Pet Smart,-29.48,CA
24694,1/16/2013,Podcast Subscription,-8.91,CA
24694,1/16/2013,Red Box DVD Rental,-12.49,CA
