auth_id, Date, Vendor, Amount, Location 
2805,1/2/2013,Public Transportation - Train Pass,-17.97,CA
2805,1/3/2013,Taxi,-4.28,CA
2805,1/4/2013,Taxi,-24.28,CA
2805,1/4/2013,Starbucks Coffee,-13.54,CA
2805,1/4/2013,Restaurant - Burgers,-35.98,CA
2805,1/4/2013,Amazon Order - Paint Canvas,-67.17,CA
2805,1/5/2013,Painting Course Fees,-17.2,CA
2805,1/5/2013,Restaurant - Chinese,-15.88,CA
2805,1/6/2013,Guitar Center,-6.65,CA
2805,1/7/2013,Art Auction,-67.2,CA
2805,1/8/2013,Lyft,-16.1,CA
2805,1/8/2013,Public Transportation - Train Pass,-15.07,CA
2805,1/9/2013,Ralph's Grocery Store,-33,CA
2805,1/9/2013,Taxi,-0.38,CA
2805,1/10/2013,Art Auction,-0.96,CA
2805,1/10/2013,Amazon Order - Paint Canvas,-14.47,CA
2805,1/10/2013,Lyft,-3.44,CA
2805,1/11/2013,Lyft,-24.97,CA
2805,1/11/2013,Painting Course Fees,-5.5,CA
2805,1/11/2013,Art Auction,-27.44,CA
2805,1/12/2013,Restaurant - Pizza,-1.27,CA
2805,1/12/2013,Restaurant - Pizza,-9.79,CA
2805,1/13/2013,Guitar Center,-28.55,CA
2805,1/13/2013,Amazon Order - Paint Bushes,-35.86,CA
2805,1/13/2013,Amazon Order - Paint Canvas,-58.42,CA
2805,1/13/2013,Taxi,-25.51,CA
2805,1/13/2013,Guitar Center,-7.78,CA
2805,1/13/2013,Michael's Crafts,-116.44,CA
2805,1/14/2013,Restaurant - Chinese,-6.4,CA
2805,1/15/2013,Public Transportation - Train Pass,-6.19,CA
2805,1/16/2013,Michael's Crafts,-34.9,CA
2805,1/16/2013,Taxi,-10.74,CA
2805,1/16/2013,Amazon Order - Paint Canvas,-27.45,CA
2805,1/16/2013,Public Transportation - Bus Pass,-93.37,CA
2805,1/17/2013,Taxi,-39.7,CA
2805,1/17/2013,Von's Groceries,-10.82,CA
2805,1/17/2013,Taxi,-11.18,CA
2805,1/17/2013,Music Lessons - Piano,-25.34,CA
2805,1/17/2013,Amazon Order - Paint Bushes,-6.67,CA
2805,1/17/2013,Painting Course Fees,-37.16,CA
2805,1/17/2013,Ashley's Craft Store,-21.74,CA
2805,1/17/2013,Public Transportation - Bus Pass,-23.81,CA
2805,1/17/2013,Public Transportation - Bus Pass,-15.42,CA
2805,1/17/2013,Art's Art Supplies,-0.65,CA
2805,1/17/2013,Music Lessons - Piano,-24.09,CA
2805,1/18/2013,Sprouts Market,-21.52,CA
2805,1/18/2013,Restaurant - Chinese,-76.6,CA
2805,1/18/2013,Sprouts Market,-16.61,CA
2805,1/18/2013,Art's Art Supplies,-23.34,CA
2805,1/18/2013,Amazon Order - Paint Canvas,-27.02,CA
2805,1/18/2013,Restaurant - Pizza,-68.82,CA
2805,1/18/2013,Lyft,-17.79,CA
2805,1/18/2013,Art's Art Supplies,-8.64,CA
2805,1/18/2013,Uber,-2.3,CA
2805,1/18/2013,Taxi,-29.13,CA
2805,1/18/2013,Michael's Crafts,-115.51,CA
2805,1/18/2013,Lyft,-25.4,CA
2805,1/18/2013,Sprouts Market,-23.7,CA
2805,1/18/2013,Art Auction,-20.1,CA
2805,1/19/2013,Whole Foods,-9.13,CA
2805,1/19/2013,Taxi,-14.52,CA
2805,1/19/2013,Public Transportation - Bus Pass,-21.79,CA
2805,1/19/2013,Art's Art Supplies,-15.01,CA
2805,1/19/2013,Taxi,-34.87,CA
2805,1/19/2013,Lyft,-19.07,CA
2805,1/19/2013,Art Auction,-10.46,CA
2805,1/19/2013,Music Lessons - Piano,-34.19,CA
2805,1/19/2013,Ashley's Craft Store,-97.33,CA
2805,1/20/2013,Michael's Crafts,-55.25,CA
2805,1/20/2013,Amazon Order - Paint Bushes,-37.54,CA
2805,1/20/2013,Ashley's Craft Store,-36.13,CA
2805,1/20/2013,Music Lessons - Piano,-6.09,CA
2805,1/20/2013,Music Lessons - Piano,-22.9,CA
2805,1/20/2013,Von's Groceries,-4.77,CA
2805,1/20/2013,Michael's Crafts,-69.94,CA
2805,1/21/2013,Guitar Center,-5.55,CA
2805,1/21/2013,Painting Course Fees,-17.85,CA
2805,1/22/2013,Ashley's Craft Store,-11.99,CA
2805,1/22/2013,Art's Art Supplies,-1.25,CA
2805,1/22/2013,Guitar Center,-39.95,CA
2805,1/22/2013,Michael's Crafts,-13.75,CA
2805,1/23/2013,Amazon Order - Paint Bushes,-21.14,CA
2805,1/23/2013,Music Lessons - Piano,-19.67,CA
2805,1/23/2013,Ralph's Grocery Store,-55.66,CA
2805,1/23/2013,Michael's Crafts,-31.77,CA
2805,1/24/2013,Ashley's Craft Store,-13.83,CA
2805,1/24/2013,Public Transportation - Train Pass,-5.73,CA
2805,1/25/2013,Public Transportation - Train Pass,-8.7,CA
2805,1/25/2013,Amazon Order - Paint Canvas,-38.68,CA
2805,1/25/2013,Whole Foods,-7.27,CA
2805,1/26/2013,Starbucks Coffee,-13.94,CA
2805,1/26/2013,Public Transportation - Bus Pass,-8.03,CA
2805,1/26/2013,Uber,-1.56,CA
2805,1/26/2013,Guitar Center,-6.45,CA
2805,1/26/2013,Amazon Order - Paint Canvas,-7.44,CA
2805,1/26/2013,Art Auction,-37.84,CA
2805,1/26/2013,Lyft,-21.08,CA
2805,1/26/2013,Ashley's Craft Store,-7.14,CA
2805,1/27/2013,Ashley's Craft Store,-11.64,CA
2805,1/27/2013,Amazon Order - Paint Canvas,-20.61,CA
