auth_id, Date, Vendor, Amount, Location 
77168,1/2/2013,San Diego Museum,-21.58,CA
77168,1/2/2013,Lyft,-37.94,CA
77168,1/3/2013,Amazon Order - Biology Book,-64.37,CA
77168,1/3/2013,Food Delivery - GrubHub,-39.65,CA
77168,1/3/2013,Restaurant - Steakhouse,-1.49,CA
77168,1/3/2013,Science Museum,-58.24,CA
77168,1/3/2013,Online Education Courses,-15.7,CA
77168,1/3/2013,Public Transportation - Train Pass,-2.03,CA
77168,1/3/2013,Von's Groceries,-1,CA
77168,1/4/2013,Restaurant - Pizza,-31.09,CA
77168,1/4/2013,Public Transportation - Bus Pass,-59.74,CA
77168,1/5/2013,Public Transportation - Bus Pass,-36.17,CA
77168,1/5/2013,Video Game - PlayStation,-12.7,CA
77168,1/5/2013,Amazon Order - Biology Book,-2.9,CA
77168,1/5/2013,Goods2 - ThinkGeek,-31.99,CA
77168,1/5/2013,DVD - Star Trek,-39.08,CA
77168,1/5/2013,Food Delivery - GrubHub,-73.32,CA
77168,1/5/2013,Online Education Courses,-2.33,CA
77168,1/5/2013,Public Transportation - Train Pass,-1.55,CA
77168,1/6/2013,Amazon Order - Mathematics Book,-21.8,CA
77168,1/6/2013,Video Game - PlayStation,-119.78,CA
77168,1/7/2013,Restaurant - Steakhouse,-31.4,CA
77168,1/7/2013,Restaurant - Pizza,-21.8,CA
77168,1/7/2013,San Diego Museum,-35.17,CA
77168,1/7/2013,DVD - Star Trek,-54.78,CA
77168,1/8/2013,Mary's Book Store,-25.7,CA
77168,1/9/2013,Amazon Order - Star Wars Figurine,-25.52,CA
77168,1/10/2013,Online Education Courses,-68.66,CA
77168,1/10/2013,Science Museum,-42.23,CA
77168,1/10/2013,Library Membership,-34.82,CA
77168,1/10/2013,Von's Groceries,-115.9,CA
77168,1/11/2013,Lyft,-7.83,CA
77168,1/12/2013,Public Transportation - Train Pass,-12.13,CA
77168,1/12/2013,Public Transportation - Train Pass,-13.78,CA
77168,1/12/2013,Amazon Order - Mathematics Book,-91.82,CA
77168,1/12/2013,Amazon Order - Biology Book,-27.97,CA
77168,1/12/2013,Online Education Courses,-19.94,CA
77168,1/12/2013,Online Education Courses,-70.7,CA
77168,1/12/2013,Uber,-17.19,CA
77168,1/13/2013,Amazon Order - Star Wars Figurine,-11.23,CA
77168,1/14/2013,Restaurant - Steakhouse,-4.17,CA
77168,1/14/2013,Amazon Order - Science Book,-36.78,CA
77168,1/14/2013,Public Transportation - Train Pass,-27.71,CA
77168,1/15/2013,Amazon Order - Mathematics Book,-15.69,CA
77168,1/15/2013,Taxi,-75.34,CA
77168,1/15/2013,Art Museum,-5.82,CA
77168,1/16/2013,Science Museum,-92.73,CA
77168,1/16/2013,Uber,-71.12,CA
77168,1/16/2013,Online Education Courses,-49.38,CA
77168,1/16/2013,Public Transportation - Bus Pass,-14.69,CA
77168,1/16/2013,Ralph's Grocery Store,-1.96,CA
77168,1/16/2013,Online Education Courses,-1.35,CA
77168,1/16/2013,Library Membership,-36.36,CA
77168,1/16/2013,Library Membership,-43.59,CA
77168,1/16/2013,Science Museum,-21.47,CA
77168,1/16/2013,Coffee,-3.08,CA
77168,1/16/2013,Taxi,-11.13,CA
77168,1/16/2013,Amazon Order - Star Wars Figurine,-25.95,CA
77168,1/16/2013,Sprouts Market,-16.2,CA
77168,1/16/2013,Whole Foods,-0.87,CA
77168,1/17/2013,Public Transportation - Train Pass,-29.88,CA
77168,1/17/2013,Restaurant - Pizza,-22.72,CA
