auth_id, Date, Vendor, Amount, Location 
52374,1/2/2013,Movie Ticket,-53.34,CA
52374,1/2/2013,Food Delivery - GrubHub,-49.35,CA
52374,1/3/2013,Public Transportation - Train Pass,-5.19,CA
52374,1/3/2013,Ice Skating Rink,-105.27,CA
52374,1/3/2013,Wine Bar,-20.01,CA
52374,1/3/2013,Wine Bar,-26.47,CA
52374,1/3/2013,Restaurant - Pizza,-36.2,CA
52374,1/3/2013,John's Bar & Restaurant,-24.29,CA
52374,1/3/2013,John's Bar & Restaurant,-29.76,CA
52374,1/4/2013,Concert Ticket,-48.16,CA
52374,1/5/2013,Concert Ticket,-7.11,CA
52374,1/6/2013,Owl Night Club,-5.42,CA
52374,1/6/2013,Bowling,-36.1,CA
52374,1/6/2013,Von's Groceries,-32.9,CA
52374,1/6/2013,Movie Ticket,-1.18,CA
52374,1/7/2013,Movie Ticket,-38.72,CA
52374,1/7/2013,Restaurant - Burgers,-8.84,CA
52374,1/7/2013,Whole Foods,-16.64,CA
52374,1/7/2013,Rodriguez's Bar and Grill,-18.28,CA
52374,1/7/2013,Lyft,-39.32,CA
52374,1/7/2013,Food Delivery - GrubHub,-28.86,CA
52374,1/7/2013,Water & Sewer - Late Payment Penalty,-57.51,CA
52374,1/7/2013,Taxi,-20.92,CA
52374,1/7/2013,Wine Bar,-13.81,CA
52374,1/8/2013,Wine Bar,-77.68,CA
52374,1/8/2013,Bank Fee - Negative Balance,-22.43,CA
52374,1/8/2013,Bowling,-38.3,CA
52374,1/8/2013,Water & Sewer - Late Payment Penalty,-25.1,CA
52374,1/9/2013,Bowling,-19.9,CA
52374,1/9/2013,Rodriguez's Bar and Grill,-3.66,CA
52374,1/9/2013,John's Bar & Restaurant,-20.08,CA
52374,1/10/2013,Ralph's Grocery Store,-30.6,CA
52374,1/10/2013,Taxi,-38.16,CA
52374,1/11/2013,Lyft,-31.96,CA
52374,1/11/2013,Green Flash Brewery,-9.35,CA
52374,1/12/2013,Fisker Night Club,-37.59,CA
52374,1/12/2013,Restaurant - Chinese,-21.98,CA
52374,1/12/2013,Karaoke Bar,-32.1,CA
52374,1/12/2013,Food Delivery - GrubHub,-7.95,CA
52374,1/12/2013,Movie Ticket,-81.69,CA
52374,1/13/2013,Movie Ticket,-6.79,CA
52374,1/13/2013,Restaurant - Chinese,-21.7,CA
52374,1/14/2013,Concert Ticket,-30.69,CA
52374,1/14/2013,Public Transportation - Bus Pass,-34.93,CA
52374,1/14/2013,Rodriguez's Bar and Grill,-30.72,CA
52374,1/14/2013,Von's Groceries,-20.49,CA
52374,1/14/2013,Restaurant - Pizza,-3.75,CA
52374,1/15/2013,Fisker Night Club,-34.59,CA
52374,1/15/2013,Fisker Night Club,-10.89,CA
52374,1/16/2013,Taxi,-3.01,CA
52374,1/17/2013,Karaoke Bar,-87.63,CA
52374,1/17/2013,Seaside Bar,-21.41,CA
52374,1/17/2013,Public Transportation - Train Pass,-16.46,CA
52374,1/18/2013,Sprouts Market,-29.87,CA
52374,1/19/2013,Whole Foods,-26.64,CA
52374,1/19/2013,Owl Night Club,-14.22,CA
52374,1/19/2013,John's Bar & Restaurant,-20.42,CA
52374,1/19/2013,Movie Ticket,-23.59,CA
52374,1/20/2013,Bowling,-29.62,CA
52374,1/21/2013,Restaurant - Pizza,-32.24,CA
52374,1/21/2013,Karaoke Bar,-2.47,CA
52374,1/22/2013,Karaoke Bar,-6.23,CA
52374,1/23/2013,Owl Night Club,-20.35,CA
52374,1/23/2013,Green Flash Brewery,-36.8,CA
52374,1/23/2013,Lyft,-28.82,CA
52374,1/23/2013,Sprouts Market,-20.31,CA
52374,1/23/2013,Wine Bar,-37.43,CA
52374,1/23/2013,Karaoke Bar,-106.94,CA
52374,1/23/2013,Seaside Bar,-14.5,CA
52374,1/24/2013,Lyft,-24.9,CA
52374,1/24/2013,Concert Ticket,-25.22,CA
52374,1/24/2013,Bowling,-0.49,CA
52374,1/24/2013,Uber,-14.17,CA
52374,1/25/2013,Karaoke Bar,-102.8,CA
52374,1/25/2013,Ice Skating Rink,-38.43,CA
52374,1/25/2013,Seaside Bar,-32.96,CA
52374,1/26/2013,Uber,-21.71,CA
52374,1/26/2013,Ice Skating Rink,-22.19,CA
52374,1/27/2013,Ice Skating Rink,-0.83,CA
52374,1/27/2013,Bowling,-30.17,CA
52374,1/27/2013,Ice Skating Rink,-26.22,CA
52374,1/28/2013,Von's Groceries,-30.46,CA
52374,1/29/2013,Public Transportation - Bus Pass,-1.01,CA
52374,1/29/2013,Bowling,-90.64,CA
52374,1/30/2013,Restaurant - Pizza,-21.55,CA
52374,1/30/2013,Starbucks Coffee,-29.64,CA
52374,3/2/2013,Paycheck,3185,CA
52374,3/2/2013,Housing Rent,-1037,CA
52374,3/2/2013,Time Warner Cable,-25,CA
52374,3/2/2013,Water & Sewer,-53,CA
52374,3/2/2013,Movie Ticket,-37.56,CA
52374,3/2/2013,Restaurant - Pizza,-3.24,CA
52374,3/3/2013,Starbucks Coffee,-0.84,CA
52374,3/4/2013,Whole Foods,-83,CA
52374,3/5/2013,Public Transportation - Bus Pass,-10.71,CA
52374,3/5/2013,Credit Card Overdraft Fee,-23.09,CA
52374,3/5/2013,Ice Skating Rink,-53.64,CA
52374,3/5/2013,Public Transportation - Bus Pass,-28.81,CA
52374,3/6/2013,Movie Ticket,-98.19,CA
52374,3/6/2013,John's Bar & Restaurant,-0.54,CA
52374,3/6/2013,Ralph's Grocery Store,-29.86,CA
52374,3/6/2013,Whole Foods,-79.33,CA
52374,3/6/2013,John's Bar & Restaurant,-10.59,CA
52374,3/6/2013,Sprouts Market,-13.96,CA
52374,3/6/2013,Water & Sewer - Late Payment Penalty,-12.02,CA
52374,3/6/2013,Time Warne Cable - Late Payment Fee,-105.55,CA
52374,3/6/2013,Von's Groceries,-17.59,CA
52374,3/7/2013,Concert Ticket,-25.88,CA
52374,3/7/2013,Public Transportation - Train Pass,-5.38,CA
52374,3/7/2013,Starbucks Coffee,-29.77,CA
52374,3/7/2013,Food Delivery - GrubHub,-34.03,CA
52374,3/8/2013,Owl Night Club,-8.79,CA
52374,3/8/2013,Seaside Bar,-100.14,CA
52374,3/9/2013,Karaoke Bar,-21.12,CA
52374,3/9/2013,Taxi,-3.12,CA
52374,3/10/2013,Public Transportation - Bus Pass,-18.52,CA
52374,3/11/2013,Restaurant - Pizza,-4,CA
52374,3/12/2013,John's Bar & Restaurant,-87.69,CA
52374,3/13/2013,Public Transportation - Train Pass,-10.39,CA
52374,3/14/2013,Restaurant - Steakhouse,-11.25,CA
52374,3/14/2013,Concert Ticket,-20.65,CA
52374,3/14/2013,Public Transportation - Bus Pass,-32.26,CA
52374,3/14/2013,Taxi,-25.03,CA
52374,3/14/2013,Concert Ticket,-22.63,CA
52374,3/15/2013,Movie Ticket,-29.72,CA
52374,3/15/2013,Public Transportation - Bus Pass,-54.27,CA
52374,3/15/2013,Seaside Bar,-11.98,CA
52374,3/15/2013,Movie Ticket,-7.96,CA
52374,3/15/2013,Restaurant - Pizza,-70.53,CA
52374,3/15/2013,Ice Skating Rink,-27.81,CA
52374,3/15/2013,Green Flash Brewery,-7.91,CA
52374,3/15/2013,Restaurant - Steakhouse,-28.84,CA
52374,3/15/2013,Sprouts Market,-4.43,CA
52374,3/15/2013,Bank Fee - Negative Balance,-16.71,CA
52374,3/15/2013,Green Flash Brewery,-7.84,CA
52374,3/15/2013,Public Transportation - Train Pass,-22.28,CA
52374,3/16/2013,Uber,-51.43,CA
52374,3/16/2013,Movie Ticket,-17.74,CA
52374,3/16/2013,Public Transportation - Bus Pass,-14.24,CA
52374,3/17/2013,Concert Ticket,-12.43,CA
52374,3/17/2013,Seaside Bar,-20.59,CA
52374,3/17/2013,Movie Ticket,-115.21,CA
52374,3/17/2013,Karaoke Bar,-25.61,CA
52374,3/17/2013,Credit Card Overdraft Fee,-36.91,CA
52374,3/17/2013,Owl Night Club,-28.81,CA
52374,3/18/2013,Public Transportation - Train Pass,-19.73,CA
52374,3/19/2013,Restaurant - Chinese,-4.49,CA
52374,3/19/2013,Movie Ticket,-67.2,CA
52374,3/19/2013,Ice Skating Rink,-35.56,CA
52374,3/19/2013,Public Transportation - Train Pass,-39.02,CA
52374,3/20/2013,Sprouts Market,-31.97,CA
52374,3/20/2013,Ralph's Grocery Store,-10.64,CA
52374,3/20/2013,Public Transportation - Train Pass,-24.88,CA
52374,3/20/2013,John's Bar & Restaurant,-29.59,CA
52374,3/20/2013,Taxi,-68.41,CA
52374,3/20/2013,Whole Foods,-41.85,CA
