auth_id, Date, Vendor, Amount, Location 
3015,1/2/2013,Music Lessons - Piano,-13.02,CA
3015,1/2/2013,Michael's Crafts,-37.3,CA
3015,1/2/2013,Restaurant - Burgers,-111.58,CA
3015,1/3/2013,Art Auction,-15.06,CA
3015,1/3/2013,Sprouts Market,-27.16,CA
3015,1/3/2013,Water & Sewer - Late Payment Penalty,-27.82,CA
3015,1/3/2013,Food Delivery - GrubHub,-100.07,CA
3015,1/3/2013,Painting Course Fees,-22.67,CA
3015,1/4/2013,Guitar Center,-2.12,CA
3015,1/4/2013,Taxi,-22.47,CA
3015,1/4/2013,Art's Art Supplies,-32.03,CA
3015,1/4/2013,Music Lessons - Piano,-27.32,CA
3015,1/5/2013,Restaurant - Steakhouse,-26.46,CA
3015,1/6/2013,Art's Art Supplies,-62.53,CA
3015,1/6/2013,Uber,-35.38,CA
3015,1/6/2013,Art Auction,-36.75,CA
3015,1/7/2013,Von's Groceries,-11.72,CA
3015,1/8/2013,Michael's Crafts,-10.18,CA
3015,1/8/2013,Art Auction,-30.06,CA
3015,1/8/2013,Painting Course Fees,-25.73,CA
3015,1/8/2013,Art Auction,-104.53,CA
3015,1/8/2013,Restaurant - Steakhouse,-71.59,CA
3015,1/8/2013,Starbucks Coffee,-31.96,CA
3015,1/9/2013,Guitar Center,-3.05,CA
3015,1/9/2013,Art's Art Supplies,-38.12,CA
3015,1/9/2013,Ashley's Craft Store,-23.61,CA
3015,1/9/2013,Public Transportation - Bus Pass,-7.25,CA
3015,1/9/2013,Art Auction,-29.45,CA
3015,1/9/2013,Restaurant - Steakhouse,-79.68,CA
3015,1/10/2013,Lyft,-35.09,CA
3015,1/10/2013,Public Transportation - Train Pass,-43.21,CA
3015,1/11/2013,Uber,-52.28,CA
3015,1/11/2013,Public Transportation - Train Pass,-75.34,CA
3015,1/11/2013,Public Transportation - Bus Pass,-65.33,CA
3015,1/11/2013,Guitar Center,-22.92,CA
3015,1/11/2013,Art Auction,-11.37,CA
3015,1/11/2013,Restaurant - Pizza,-2.17,CA
3015,1/11/2013,Amazon Order - Paint Canvas,-32.51,CA
3015,1/11/2013,Music Lessons - Piano,-27.31,CA
3015,1/11/2013,Housing Rent - Late Fee,-12.91,CA
3015,1/12/2013,Amazon Order - Paint Canvas,-12.33,CA
3015,1/13/2013,Amazon Order - Paint Bushes,-66.95,CA
3015,1/13/2013,Sprouts Market,-15.44,CA
3015,1/13/2013,Art Auction,-18.39,CA
3015,1/13/2013,Ashley's Craft Store,-39.29,CA
3015,1/13/2013,Amazon Order - Paint Canvas,-22.46,CA
3015,1/13/2013,Ralph's Grocery Store,-31.52,CA
3015,1/14/2013,Starbucks Coffee,-18.44,CA
3015,1/14/2013,Lyft,-39.21,CA
3015,1/14/2013,Taxi,-9.91,CA
3015,1/14/2013,Guitar Center,-25.94,CA
3015,1/14/2013,Credit Card Overdraft Fee,-94.61,CA
3015,1/14/2013,Bank Fee - Negative Balance,-18.81,CA
3015,1/14/2013,Restaurant - Burgers,-2.65,CA
3015,1/14/2013,Whole Foods,-7.27,CA
3015,1/14/2013,Art's Art Supplies,-75.83,CA
3015,1/14/2013,Painting Course Fees,-39.62,CA
3015,1/14/2013,Restaurant - Burgers,-33.37,CA
3015,1/15/2013,Art Auction,-67.99,CA
3015,1/16/2013,Credit Card Overdraft Fee,-6.69,CA
3015,1/16/2013,Taxi,-16.15,CA
3015,1/17/2013,Lyft,-14.08,CA
3015,1/17/2013,Lyft,-9.23,CA
3015,1/17/2013,Water & Sewer - Late Payment Penalty,-119.63,CA
3015,1/17/2013,Restaurant - Chinese,-33.65,CA
3015,1/18/2013,Art Auction,-38.61,CA
3015,1/18/2013,Art Auction,-25.35,CA
3015,1/19/2013,Art's Art Supplies,-11.46,CA
3015,1/19/2013,Michael's Crafts,-8.22,CA
3015,1/19/2013,Michael's Crafts,-5.15,CA
3015,1/19/2013,Uber,-20.91,CA
3015,1/19/2013,Sprouts Market,-15.75,CA
3015,1/19/2013,Restaurant - Pizza,-31.1,CA
3015,1/19/2013,Uber,-18.7,CA
3015,1/19/2013,Taxi,-18.73,CA
3015,1/19/2013,Von's Groceries,-11.66,CA
3015,1/19/2013,Restaurant - Burgers,-13.85,CA
3015,1/20/2013,Ashley's Craft Store,-34.89,CA
3015,1/21/2013,Guitar Center,-24.75,CA
3015,1/21/2013,Amazon Order - Paint Bushes,-26.41,CA
3015,1/21/2013,Public Transportation - Bus Pass,-22.01,CA
3015,1/22/2013,Amazon Order - Paint Bushes,-15.97,CA
3015,1/23/2013,Amazon Order - Paint Canvas,-12.15,CA
3015,1/23/2013,Ashley's Craft Store,-26.61,CA
3015,1/24/2013,Painting Course Fees,-91.92,CA
3015,1/25/2013,Starbucks Coffee,-14.8,CA
3015,1/26/2013,Michael's Crafts,-20.87,CA
3015,1/26/2013,Food Delivery - GrubHub,-98.57,CA
3015,1/26/2013,Music Lessons - Piano,-59.46,CA
3015,1/26/2013,Whole Foods,-18.44,CA
3015,1/26/2013,Michael's Crafts,-32.71,CA
3015,1/27/2013,Food Delivery - GrubHub,-35.06,CA
3015,1/27/2013,Housing Rent - Late Fee,-5.18,CA
3015,1/27/2013,Amazon Order - Paint Canvas,-0.02,CA
3015,1/28/2013,Ashley's Craft Store,-5.03,CA
3015,1/28/2013,Amazon Order - Paint Canvas,-108.41,CA
3015,1/29/2013,Taxi,-5.56,CA
3015,1/29/2013,Amazon Order - Paint Canvas,-10.15,CA
3015,1/30/2013,Guitar Center,-28.65,CA
3015,1/30/2013,Art Auction,-55.48,CA
3015,1/30/2013,Music Lessons - Piano,-9.96,CA
3015,3/2/2013,Housing Rent,-730,CA
3015,3/2/2013,Navient - Student Loans,-197,CA
3015,3/2/2013,Amazon Order - Paint Bushes,-11.17,CA
3015,3/3/2013,Housing Rent - Late Fee,-34.8,CA
3015,3/3/2013,Restaurant - Steakhouse,-35.95,CA
3015,3/3/2013,Ralph's Grocery Store,-20.04,CA
3015,3/4/2013,Public Transportation - Bus Pass,-6.49,CA
3015,3/4/2013,Taxi,-4.6,CA
3015,3/5/2013,Music Lessons - Piano,-27.18,CA
3015,3/5/2013,Amazon Order - Paint Bushes,-27.56,CA
3015,3/5/2013,Amazon Order - Paint Bushes,-34.68,CA
3015,3/5/2013,Guitar Center,-22.35,CA
3015,3/5/2013,Art Auction,-50.28,CA
3015,3/5/2013,Restaurant - Pizza,-9.54,CA
3015,3/5/2013,Amazon Order - Paint Bushes,-11.43,CA
3015,3/5/2013,Guitar Center,-11.43,CA
3015,3/6/2013,Art's Art Supplies,-16.09,CA
3015,3/6/2013,Amazon Order - Paint Bushes,-18.84,CA
3015,3/6/2013,Art's Art Supplies,-6.57,CA
3015,3/6/2013,Restaurant - Burgers,-97.21,CA
3015,3/6/2013,Ralph's Grocery Store,-21.88,CA
3015,3/6/2013,Amazon Order - Paint Bushes,-13.88,CA
3015,3/6/2013,Art Auction,-24.59,CA
3015,3/6/2013,Amazon Order - Paint Bushes,-5.17,CA
3015,3/6/2013,Music Lessons - Piano,-15.67,CA
3015,3/6/2013,Restaurant - Pizza,-25.09,CA
3015,3/7/2013,Art's Art Supplies,-4.67,CA
3015,3/8/2013,Whole Foods,-34.89,CA
3015,3/9/2013,Public Transportation - Bus Pass,-99.92,CA
3015,3/10/2013,Public Transportation - Bus Pass,-17.37,CA
3015,3/11/2013,Water & Sewer - Late Payment Penalty,-15.53,CA
3015,3/11/2013,Amazon Order - Paint Canvas,-111.76,CA
3015,3/11/2013,Time Warne Cable - Late Payment Fee,-23.05,CA
3015,3/11/2013,Michael's Crafts,-37.92,CA
3015,3/11/2013,Art Auction,-24.18,CA
3015,3/11/2013,Starbucks Coffee,-8.12,CA
3015,3/11/2013,Time Warne Cable - Late Payment Fee,-27.37,CA
3015,3/11/2013,Music Lessons - Piano,-27.23,CA
3015,3/11/2013,Guitar Center,-70.14,CA
3015,3/11/2013,Amazon Order - Paint Canvas,-33.55,CA
3015,3/11/2013,Ashley's Craft Store,-19.57,CA
3015,3/11/2013,Amazon Order - Paint Bushes,-117.28,CA
3015,3/12/2013,Amazon Order - Paint Bushes,-73.81,CA
3015,3/12/2013,Music Lessons - Piano,-88.07,CA
3015,3/12/2013,Von's Groceries,-2.14,CA
3015,3/13/2013,Michael's Crafts,-84.14,CA
3015,3/14/2013,Michael's Crafts,-29.13,CA
3015,3/14/2013,Lyft,-8.73,CA
3015,3/14/2013,Ashley's Craft Store,-18.4,CA
3015,3/15/2013,Von's Groceries,-11.62,CA
3015,3/15/2013,Restaurant - Burgers,-8.3,CA
3015,3/15/2013,Painting Course Fees,-14.78,CA
3015,3/16/2013,Music Lessons - Piano,-4.14,CA
3015,3/16/2013,Amazon Order - Paint Bushes,-36.29,CA
3015,3/16/2013,Lyft,-46.81,CA
3015,3/17/2013,Restaurant - Burgers,-27.85,CA
3015,3/17/2013,Art's Art Supplies,-64.12,CA
3015,3/17/2013,Art Auction,-12.58,CA
3015,3/18/2013,Restaurant - Burgers,-4.81,CA
3015,3/18/2013,Guitar Center,-13.75,CA
3015,3/19/2013,Amazon Order - Paint Bushes,-17.42,CA
3015,3/19/2013,Amazon Order - Paint Bushes,-33.73,CA
3015,3/19/2013,Amazon Order - Paint Bushes,-36.16,CA
3015,3/20/2013,Art Auction,-17.82,CA
3015,3/20/2013,Public Transportation - Train Pass,-32.39,CA
