auth_id, Date, Vendor, Amount, Location 
68995,1/2/2013,Taxi,-39.66,CA
68995,1/2/2013,Total Gym Fees,-10.52,CA
68995,1/2/2013,Bike Rental,-25.6,CA
68995,1/2/2013,Public Transportation - Train Pass,-1.71,CA
68995,1/2/2013,Von's Groceries,-12.71,CA
68995,1/2/2013,Taxi,-1.56,CA
68995,1/2/2013,Vitamin Shoppe,-40.79,CA
68995,1/2/2013,Sam's Sporting Apparel,-33.62,CA
68995,1/3/2013,Lyft,-17.73,CA
68995,1/3/2013,NBA Ticket - Lakers,-87.41,CA
68995,1/3/2013,NFL Ticket - Chargers,-25.49,CA
68995,1/3/2013,Athletic Apparel,-22.64,CA
68995,1/4/2013,Taxi,-1.76,CA
68995,1/4/2013,Public Transportation - Bus Pass,-19.6,CA
68995,1/4/2013,Total Gym Fees,-26.15,CA
68995,1/4/2013,GNC,-12.36,CA
68995,1/5/2013,Uber,-35.16,CA
68995,1/5/2013,Restaurant - Burgers,-14.27,CA
68995,1/5/2013,Sam's Sporting Apparel,-38.82,CA
68995,1/6/2013,NFL Ticket - Chargers,-11.36,CA
68995,1/6/2013,Public Transportation - Train Pass,-41.63,CA
68995,1/6/2013,Athletic Apparel,-36.04,CA
68995,1/6/2013,Von's Groceries,-64.49,CA
68995,1/6/2013,Athletic Apparel,-10.48,CA
68995,1/6/2013,Athletic Apparel,-32.39,CA
68995,1/6/2013,Bike Rental,-24.39,CA
68995,1/6/2013,Total Gym Fees,-22.11,CA
68995,1/6/2013,Taxi,-59.61,CA
68995,1/6/2013,NFL Ticket - Chargers,-13.26,CA
68995,1/7/2013,Dick's Sporting Goods,-15.71,CA
68995,1/7/2013,Dick's Sporting Goods,-38.48,CA
68995,1/7/2013,Total Gym Fees,-38.09,CA
68995,1/7/2013,Whole Foods,-17.69,CA
68995,1/8/2013,Bike Rental,-26.23,CA
68995,1/9/2013,NFL Ticket - Chargers,-15.81,CA
68995,1/9/2013,Public Transportation - Train Pass,-9.98,CA
68995,1/10/2013,Uber,-23.93,CA
68995,1/10/2013,Whole Foods,-13.54,CA
68995,1/10/2013,Total Gym Fees,-6.18,CA
68995,1/10/2013,GNC,-24.31,CA
68995,1/11/2013,Restaurant - Steakhouse,-31.93,CA
68995,1/12/2013,Sam's Sporting Apparel,-9.92,CA
68995,1/12/2013,Total Gym Fees,-0.52,CA
68995,1/12/2013,NFL Ticket - Chargers,-17.3,CA
68995,1/13/2013,Bike Rental,-18.78,CA
68995,1/13/2013,Food Delivery - GrubHub,-1.08,CA
68995,1/14/2013,Athletic Apparel,-38.23,CA
68995,1/14/2013,GNC,-11.78,CA
68995,1/14/2013,Taxi,-86.85,CA
68995,1/15/2013,Vitamin Shoppe,-34.57,CA
68995,1/15/2013,Uber,-38.16,CA
68995,1/15/2013,Restaurant - Pizza,-10.16,CA
68995,1/15/2013,Athletic Apparel,-56.07,CA
68995,1/15/2013,Athletic Apparel,-30.93,CA
68995,1/16/2013,Athletic Apparel,-0.78,CA
68995,1/16/2013,Athletic Apparel,-18.18,CA
68995,1/16/2013,Sprouts Market,-31.91,CA
68995,1/16/2013,Ralph's Grocery Store,-18.69,CA
68995,1/16/2013,Dick's Sporting Goods,-87.65,CA
68995,1/16/2013,NFL Ticket - Chargers,-22.46,CA
68995,1/16/2013,NBA Ticket - Lakers,-107.02,CA
68995,1/16/2013,Restaurant - Burgers,-25.72,CA
68995,1/16/2013,Public Transportation - Train Pass,-31.13,CA
68995,1/17/2013,NBA Ticket - Lakers,-49.72,CA
68995,1/18/2013,NFL Ticket - Chargers,-11.1,CA
68995,1/18/2013,Athletic Apparel,-27.47,CA
68995,1/18/2013,Public Transportation - Train Pass,-9.5,CA
68995,1/19/2013,Athletic Apparel,-92.06,CA
68995,1/20/2013,Athletic Apparel,-12.71,CA
68995,1/21/2013,Lyft,-4.24,CA
68995,1/22/2013,Restaurant - Burgers,-24.19,CA
68995,1/23/2013,NBA Ticket - Lakers,-18.89,CA
68995,1/24/2013,Von's Groceries,-22.84,CA
68995,1/24/2013,Sam's Sporting Apparel,-77.57,CA
68995,1/24/2013,Bike Rental,-9.53,CA
68995,1/25/2013,Restaurant - Chinese,-23.95,CA
68995,1/25/2013,Sam's Sporting Apparel,-6.45,CA
68995,1/26/2013,Taxi,-76.4,CA
68995,1/26/2013,Athletic Apparel,-23.57,CA
68995,1/27/2013,Bike Rental,-28.81,CA
68995,1/28/2013,Total Gym Fees,-10.21,CA
68995,1/29/2013,Amazon Order - Athletic Equipment,-35.69,CA
68995,1/30/2013,Dick's Sporting Goods,-91.86,CA
68995,1/30/2013,Lyft,-1.9,CA
68995,1/30/2013,Vitamin Shoppe,-71.08,CA
68995,1/30/2013,Taxi,-20.08,CA
68995,1/30/2013,Athletic Apparel,-17,CA
68995,1/30/2013,Dick's Sporting Goods,-6.15,CA
68995,1/30/2013,Athletic Apparel,-51.06,CA
68995,3/2/2013,Paycheck,4795,CA
68995,3/2/2013,Housing Rent,-995,CA
68995,3/2/2013,Credit Card Payment,-154,CA
68995,3/2/2013,Navient - Student Loans,-197,CA
68995,3/2/2013,Netflix Subscription,-4.99,CA
68995,3/2/2013,ACS - Student Loans,-135,CA
68995,3/2/2013,Gas & Electric,-32,CA
68995,3/2/2013,Amazon Order - Athletic Equipment,-21.16,CA
68995,3/2/2013,Sam's Sporting Apparel,-9.1,CA
68995,3/2/2013,Vitamin Shoppe,-28.55,CA
68995,3/2/2013,Uber,-34.06,CA
