auth_id, Date, Vendor, Amount, Location 
99128,1/2/2013,Uber,-38.02,CA
99128,1/3/2013,Whole Foods,-6.09,CA
99128,1/3/2013,Wine Delivery,-6.55,CA
99128,1/3/2013,Wine Delivery,-35.79,CA
99128,1/3/2013,On Demand TV,-16.99,CA
99128,1/3/2013,Pet Smart,-16.44,CA
99128,1/3/2013,Food Delivery - GrubHub,-18.63,CA
99128,1/4/2013,PlayStation Membership,-6.75,CA
99128,1/5/2013,Pet Supply - Cat Food,-6.58,CA
99128,1/6/2013,Pet Supply - Cat Food,-21.55,CA
99128,1/6/2013,Pet Smart,-9.87,CA
99128,1/6/2013,Wine Delivery,-12.33,CA
99128,1/6/2013,Public Transportation - Train Pass,-26.5,CA
99128,1/6/2013,Taxi,-13.31,CA
99128,1/7/2013,Food Delivery - Uber Eats,-22,CA
99128,1/8/2013,Lyft,-32.01,CA
99128,1/8/2013,Podcast Subscription,-30.84,CA
99128,1/9/2013,Von's Groceries,-19.34,CA
99128,1/9/2013,Wine Delivery,-10.91,CA
99128,1/9/2013,Restaurant - Burgers,-21.01,CA
99128,1/9/2013,Food Delivery - Uber Eats,-33.83,CA
99128,1/10/2013,Red Box DVD Rental,-18.28,CA
99128,1/10/2013,Pet Smart,-19.79,CA
99128,1/11/2013,Pet Smart,-34.79,CA
99128,1/11/2013,Restaurant - Pizza,-28.04,CA
99128,1/12/2013,On Demand TV,-20.91,CA
99128,1/13/2013,Pet Smart,-50.27,CA
99128,1/13/2013,Food Delivery - Uber Eats,-24.26,CA
99128,1/13/2013,Restaurant - Pizza,-34.02,CA
99128,1/14/2013,Food Delivery - Uber Eats,-105.94,CA
99128,1/14/2013,Podcast Subscription,-2.75,CA
99128,1/15/2013,Pet Supply - Cat Food,-52.03,CA
99128,1/15/2013,Podcast Subscription,-32.72,CA
99128,1/15/2013,PlayStation Membership,-76.47,CA
99128,1/15/2013,Lyft,-10.26,CA
99128,1/16/2013,Food Delivery - GrubHub,-36.4,CA
99128,1/16/2013,Podcast Subscription,-0.74,CA
99128,1/16/2013,On Demand Movie,-5.37,CA
99128,1/16/2013,Lyft,-8.48,CA
99128,1/17/2013,On Demand TV,-70.01,CA
99128,1/18/2013,Restaurant - Pizza,-33.41,CA
99128,1/19/2013,Whole Foods,-15.37,CA
99128,1/19/2013,Pet Smart,-115.54,CA
99128,1/20/2013,Whole Foods,-36.7,CA
99128,1/20/2013,Food Delivery - GrubHub,-16.63,CA
99128,1/20/2013,On Demand TV,-30.82,CA
99128,1/20/2013,Pet Smart,-3.76,CA
99128,1/20/2013,Taxi,-6.97,CA
99128,1/20/2013,Wine Delivery,-87.05,CA
99128,1/20/2013,Starbucks Coffee,-0.99,CA
99128,1/20/2013,Podcast Subscription,-42.25,CA
99128,1/20/2013,Wine Delivery,-36.78,CA
99128,1/20/2013,Public Transportation - Train Pass,-37.7,CA
99128,1/20/2013,Wine Delivery,-75.56,CA
99128,1/21/2013,Pet Supply - Cat Food,-4.11,CA
99128,1/22/2013,Food Delivery - Uber Eats,-1.7,CA
99128,1/22/2013,On Demand Movie,-10.8,CA
99128,1/22/2013,Whole Foods,-62.16,CA
99128,1/23/2013,On Demand TV,-82.09,CA
99128,1/23/2013,Pet Smart,-111.45,CA
99128,1/24/2013,Public Transportation - Bus Pass,-38.02,CA
99128,1/24/2013,On Demand Movie,-38.65,CA
99128,1/25/2013,Pet Supply - Cat Food,-21.53,CA
99128,1/25/2013,On Demand TV,-35.12,CA
99128,1/25/2013,Wine Delivery,-24.58,CA
99128,1/25/2013,Restaurant - Burgers,-1.45,CA
99128,1/25/2013,Pet Smart,-2.34,CA
99128,1/26/2013,Restaurant - Burgers,-27.81,CA
99128,1/26/2013,On Demand TV,-27.35,CA
99128,1/26/2013,Podcast Subscription,-22.82,CA
99128,1/26/2013,Wine Delivery,-41.35,CA
99128,1/26/2013,Lyft,-31.72,CA
99128,1/26/2013,Wine Delivery,-31.32,CA
99128,1/26/2013,PlayStation Membership,-37.8,CA
99128,1/27/2013,Pet Smart,-17.83,CA
99128,1/27/2013,Pet Supply - Cat Food,-68.06,CA
99128,1/27/2013,Wine Delivery,-29.6,CA
99128,1/27/2013,Restaurant - Chinese,-32.32,CA
99128,1/27/2013,Taxi,-1.77,CA
99128,1/27/2013,Whole Foods,-35.92,CA
99128,1/27/2013,Podcast Subscription,-3.25,CA
99128,1/27/2013,Uber,-33.69,CA
99128,1/27/2013,On Demand TV,-15.68,CA
99128,1/27/2013,Wine Delivery,-34.45,CA
99128,1/27/2013,Public Transportation - Train Pass,-19.83,CA
99128,1/27/2013,Restaurant - Pizza,-20.05,CA
99128,1/27/2013,Pet Smart,-58.69,CA
99128,1/27/2013,Pet Supply - Cat Food,-15.6,CA
99128,1/27/2013,PlayStation Membership,-14.77,CA
99128,1/28/2013,Red Box DVD Rental,-23.44,CA
99128,1/29/2013,Public Transportation - Bus Pass,-3.97,CA
99128,1/30/2013,Pet Supply - Cat Food,-20.78,CA
99128,3/2/2013,Paycheck,2779,CA
99128,3/2/2013,Housing Rent,-1175,CA
99128,3/2/2013,ACS - Student Loans,-135,CA
99128,3/2/2013,Time Warner Cable,-25,CA
99128,3/2/2013,Credit Card Payment,-154,CA
99128,3/2/2013,Navient - Student Loans,-197,CA
99128,3/2/2013,On Demand Movie,-3.67,CA
99128,3/3/2013,On Demand TV,-9.78,CA
99128,3/3/2013,Pet Supply - Cat Food,-20.12,CA
99128,3/3/2013,Podcast Subscription,-39.05,CA
99128,3/3/2013,Starbucks Coffee,-32.98,CA
99128,3/3/2013,Public Transportation - Train Pass,-35.87,CA
99128,3/3/2013,Restaurant - Chinese,-3.13,CA
99128,3/3/2013,On Demand TV,-91.86,CA
99128,3/3/2013,Red Box DVD Rental,-5.06,CA
99128,3/3/2013,Wine Delivery,-1.76,CA
99128,3/3/2013,Food Delivery - GrubHub,-67.3,CA
99128,3/3/2013,Restaurant - Pizza,-16.37,CA
99128,3/3/2013,Ralph's Grocery Store,-42.41,CA
99128,3/3/2013,Pet Supply - Cat Food,-107.62,CA
99128,3/3/2013,Public Transportation - Train Pass,-14.11,CA
99128,3/3/2013,Food Delivery - GrubHub,-113.53,CA
99128,3/3/2013,Red Box DVD Rental,-54.55,CA
99128,3/4/2013,Wine Delivery,-11.07,CA
99128,3/4/2013,Red Box DVD Rental,-19.34,CA
99128,3/4/2013,Wine Delivery,-117.97,CA
99128,3/4/2013,Starbucks Coffee,-5.59,CA
99128,3/4/2013,Wine Delivery,-9.07,CA
99128,3/4/2013,Food Delivery - GrubHub,-114.67,CA
99128,3/4/2013,Restaurant - Pizza,-32.86,CA
99128,3/5/2013,Wine Delivery,-28,CA
99128,3/5/2013,On Demand Movie,-21.74,CA
99128,3/6/2013,Red Box DVD Rental,-1.91,CA
99128,3/7/2013,On Demand Movie,-16.19,CA
99128,3/7/2013,Food Delivery - GrubHub,-31.24,CA
99128,3/7/2013,Whole Foods,-13.45,CA
99128,3/8/2013,Ralph's Grocery Store,-101.01,CA
99128,3/8/2013,PlayStation Membership,-16.28,CA
99128,3/8/2013,Sprouts Market,-0.17,CA
99128,3/9/2013,Food Delivery - GrubHub,-39.67,CA
99128,3/9/2013,Public Transportation - Train Pass,-25.25,CA
99128,3/9/2013,Food Delivery - Uber Eats,-71.91,CA
99128,3/10/2013,Restaurant - Steakhouse,-89.4,CA
99128,3/11/2013,PlayStation Membership,-1.27,CA
99128,3/12/2013,Restaurant - Chinese,-8.81,CA
99128,3/12/2013,On Demand TV,-25.7,CA
99128,3/12/2013,Food Delivery - GrubHub,-37.08,CA
99128,3/12/2013,Public Transportation - Train Pass,-29.32,CA
99128,3/12/2013,Podcast Subscription,-32.73,CA
99128,3/12/2013,Restaurant - Steakhouse,-22.61,CA
99128,3/12/2013,Pet Smart,-36.05,CA
99128,3/12/2013,Lyft,-39.8,CA
99128,3/13/2013,Food Delivery - Uber Eats,-2.79,CA
99128,3/13/2013,On Demand Movie,-23.57,CA
99128,3/13/2013,Food Delivery - GrubHub,-66.03,CA
99128,3/13/2013,Whole Foods,-13.14,CA
99128,3/13/2013,Restaurant - Steakhouse,-2.31,CA
99128,3/13/2013,Red Box DVD Rental,-23.47,CA
99128,3/13/2013,On Demand Movie,-16.51,CA
99128,3/13/2013,Taxi,-32.17,CA
99128,3/13/2013,Sprouts Market,-32.06,CA
99128,3/13/2013,On Demand Movie,-14.51,CA
99128,3/13/2013,Lyft,-35.11,CA
99128,3/13/2013,Pet Smart,-29.31,CA
99128,3/13/2013,On Demand Movie,-105.87,CA
99128,3/13/2013,Pet Supply - Cat Food,-100.27,CA
99128,3/13/2013,Restaurant - Steakhouse,-22.9,CA
99128,3/14/2013,Pet Smart,-10.13,CA
99128,3/15/2013,Pet Supply - Cat Food,-35.24,CA
99128,3/15/2013,On Demand TV,-0.15,CA
99128,3/15/2013,Restaurant - Steakhouse,-11.21,CA
99128,3/16/2013,Pet Supply - Cat Food,-96.76,CA
99128,3/17/2013,Sprouts Market,-6.12,CA
99128,3/17/2013,Public Transportation - Bus Pass,-18.43,CA
99128,3/17/2013,Uber,-16.17,CA
99128,3/17/2013,Red Box DVD Rental,-0.19,CA
99128,3/18/2013,Red Box DVD Rental,-12.04,CA
99128,3/18/2013,Podcast Subscription,-117.92,CA
99128,3/18/2013,PlayStation Membership,-95.9,CA
99128,3/18/2013,Uber,-17.15,CA
99128,3/18/2013,Pet Smart,-38.6,CA
