auth_id, Date, Vendor, Amount, Location 
37458,1/2/2013,Food Delivery - GrubHub,-29.32,CA
37458,1/3/2013,Lyft,-35.09,CA
37458,1/3/2013,Taxi,-18.01,CA
37458,1/4/2013,Wine Delivery,-28.77,CA
37458,1/4/2013,Food Delivery - Uber Eats,-0.77,CA
37458,1/4/2013,Pet Supply - Cat Food,-24.07,CA
37458,1/5/2013,Red Box DVD Rental,-13.17,CA
37458,1/5/2013,PlayStation Membership,-15.24,CA
37458,1/5/2013,Von's Groceries,-34.3,CA
37458,1/6/2013,Restaurant - Chinese,-31.19,CA
37458,1/6/2013,Food Delivery - GrubHub,-33.77,CA
37458,1/6/2013,Wine Delivery,-28.2,CA
37458,1/7/2013,On Demand Movie,-20.55,CA
37458,1/7/2013,Public Transportation - Bus Pass,-0.16,CA
37458,1/7/2013,Pet Smart,-25.26,CA
37458,1/7/2013,Von's Groceries,-19.32,CA
37458,1/8/2013,Sprouts Market,-36.28,CA
37458,1/8/2013,On Demand Movie,-6.04,CA
37458,1/9/2013,Podcast Subscription,-30.02,CA
37458,1/10/2013,Taxi,-118.2,CA
37458,1/10/2013,Lyft,-30.06,CA
37458,1/10/2013,Pet Smart,-1.98,CA
37458,1/10/2013,Food Delivery - Uber Eats,-1.22,CA
37458,1/10/2013,Lyft,-13.03,CA
37458,1/10/2013,PlayStation Membership,-0.65,CA
37458,1/11/2013,Uber,-32.68,CA
37458,1/11/2013,Wine Delivery,-22.76,CA
37458,1/11/2013,Uber,-8.13,CA
37458,1/11/2013,Uber,-21.15,CA
37458,1/11/2013,Starbucks Coffee,-30.58,CA
37458,1/11/2013,Red Box DVD Rental,-22.17,CA
37458,1/12/2013,Public Transportation - Train Pass,-1.4,CA
37458,1/12/2013,Pet Smart,-31.24,CA
37458,1/12/2013,On Demand Movie,-20.93,CA
37458,1/13/2013,Food Delivery - Uber Eats,-19.57,CA
37458,1/13/2013,PlayStation Membership,-15.82,CA
37458,1/13/2013,Starbucks Coffee,-19.24,CA
37458,1/14/2013,Uber,-18.74,CA
37458,1/15/2013,Podcast Subscription,-37.51,CA
37458,1/15/2013,Whole Foods,-30.15,CA
37458,1/15/2013,Pet Supply - Cat Food,-57.96,CA
37458,1/15/2013,Pet Supply - Cat Food,-25.15,CA
37458,1/15/2013,Ralph's Grocery Store,-39.95,CA
37458,1/16/2013,On Demand TV,-12.71,CA
37458,1/16/2013,Red Box DVD Rental,-32.74,CA
37458,1/16/2013,Food Delivery - GrubHub,-29,CA
37458,1/16/2013,Public Transportation - Bus Pass,-34.91,CA
37458,1/16/2013,Red Box DVD Rental,-36.72,CA
37458,1/16/2013,Public Transportation - Bus Pass,-26.73,CA
37458,1/16/2013,Food Delivery - GrubHub,-23.29,CA
37458,1/16/2013,Red Box DVD Rental,-99.47,CA
37458,1/17/2013,Food Delivery - Uber Eats,-25.45,CA
37458,1/17/2013,Restaurant - Burgers,-112.65,CA
37458,1/17/2013,Public Transportation - Train Pass,-19.39,CA
37458,1/17/2013,PlayStation Membership,-39.55,CA
37458,1/17/2013,Restaurant - Pizza,-25.85,CA
37458,1/17/2013,On Demand TV,-0.87,CA
37458,1/18/2013,Public Transportation - Bus Pass,-3.49,CA
37458,1/18/2013,Lyft,-45.84,CA
37458,1/18/2013,On Demand Movie,-26.71,CA
37458,1/19/2013,Food Delivery - Uber Eats,-14.64,CA
37458,1/20/2013,Food Delivery - GrubHub,-33.79,CA
37458,1/21/2013,Food Delivery - Uber Eats,-20.53,CA
37458,1/21/2013,On Demand Movie,-23.61,CA
37458,1/22/2013,Pet Smart,-23.27,CA
37458,1/23/2013,Taxi,-2.07,CA
37458,1/23/2013,PlayStation Membership,-90.91,CA
37458,1/23/2013,Wine Delivery,-83.38,CA
37458,1/23/2013,Von's Groceries,-20.03,CA
37458,1/23/2013,On Demand Movie,-38.55,CA
37458,1/24/2013,Wine Delivery,-22.68,CA
37458,1/25/2013,Public Transportation - Train Pass,-29.2,CA
37458,1/25/2013,On Demand TV,-19.28,CA
37458,1/25/2013,Restaurant - Chinese,-20.42,CA
37458,1/26/2013,Uber,-51.23,CA
37458,1/27/2013,PlayStation Membership,-19.05,CA
37458,1/27/2013,Podcast Subscription,-29.56,CA
37458,1/27/2013,On Demand Movie,-4.46,CA
37458,1/27/2013,Food Delivery - GrubHub,-1.29,CA
37458,1/27/2013,Taxi,-9.63,CA
37458,1/27/2013,Taxi,-17.88,CA
37458,1/28/2013,On Demand TV,-39.7,CA
37458,1/28/2013,Food Delivery - Uber Eats,-1.01,CA
37458,1/29/2013,Food Delivery - GrubHub,-21.49,CA
37458,1/30/2013,Public Transportation - Bus Pass,-104.12,CA
37458,1/30/2013,Public Transportation - Bus Pass,-18.56,CA
37458,3/2/2013,Paycheck,4136,CA
37458,3/2/2013,Housing Rent,-1223,CA
37458,3/2/2013,Navient - Student Loans,-197,CA
37458,3/2/2013,Time Warner Cable,-25,CA
37458,3/2/2013,Water & Sewer,-53,CA
37458,3/2/2013,Gas & Electric,-32,CA
37458,3/2/2013,Pet Supply - Cat Food,-27.91,CA
37458,3/3/2013,Lyft,-27.49,CA
37458,3/4/2013,Restaurant - Chinese,-34.02,CA
37458,3/4/2013,Taxi,-36.66,CA
37458,3/5/2013,On Demand Movie,-33.58,CA
37458,3/5/2013,Wine Delivery,-39.09,CA
37458,3/5/2013,Uber,-20.05,CA
37458,3/6/2013,Restaurant - Chinese,-104.2,CA
37458,3/6/2013,PlayStation Membership,-3.04,CA
37458,3/7/2013,Uber,-13.54,CA
37458,3/7/2013,PlayStation Membership,-37.24,CA
37458,3/8/2013,Pet Supply - Cat Food,-57.72,CA
37458,3/8/2013,Podcast Subscription,-22.02,CA
37458,3/9/2013,Wine Delivery,-93.61,CA
37458,3/9/2013,Podcast Subscription,-35.68,CA
37458,3/10/2013,Sprouts Market,-83.98,CA
37458,3/10/2013,Ralph's Grocery Store,-0.28,CA
37458,3/10/2013,Public Transportation - Bus Pass,-11.95,CA
37458,3/11/2013,Taxi,-86.25,CA
37458,3/11/2013,Whole Foods,-9.46,CA
37458,3/11/2013,Whole Foods,-12.48,CA
37458,3/11/2013,Von's Groceries,-25.01,CA
37458,3/12/2013,Pet Smart,-32.1,CA
37458,3/13/2013,Sprouts Market,-25.46,CA
37458,3/13/2013,Pet Supply - Cat Food,-11.68,CA
37458,3/13/2013,Wine Delivery,-9.26,CA
37458,3/14/2013,Pet Smart,-20.67,CA
37458,3/14/2013,Whole Foods,-7.59,CA
