auth_id, Date, Vendor, Amount, Location 
73275,1/2/2013,Podcast Subscription,-14.34,CA
73275,1/2/2013,Food Delivery - GrubHub,-28.67,CA
73275,1/3/2013,Sprouts Market,-12.74,CA
73275,1/3/2013,Red Box DVD Rental,-17.87,CA
73275,1/3/2013,Public Transportation - Train Pass,-36.83,CA
73275,1/3/2013,Food Delivery - GrubHub,-41.04,CA
73275,1/3/2013,Wine Delivery,-31.84,CA
73275,1/3/2013,Von's Groceries,-22.91,CA
73275,1/4/2013,Food Delivery - Uber Eats,-5.24,CA
73275,1/4/2013,Starbucks Coffee,-36.65,CA
73275,1/4/2013,PlayStation Membership,-15.18,CA
73275,1/5/2013,Restaurant - Steakhouse,-21.45,CA
73275,1/6/2013,Restaurant - Steakhouse,-108.6,CA
73275,1/6/2013,Public Transportation - Train Pass,-26.38,CA
73275,1/6/2013,Uber,-10.28,CA
73275,1/6/2013,Red Box DVD Rental,-113.04,CA
73275,1/6/2013,Red Box DVD Rental,-3.26,CA
73275,1/6/2013,Public Transportation - Train Pass,-62.16,CA
73275,1/7/2013,Public Transportation - Bus Pass,-27.93,CA
73275,1/8/2013,Food Delivery - GrubHub,-22.44,CA
73275,1/8/2013,On Demand TV,-18.01,CA
73275,1/8/2013,Uber,-52.09,CA
73275,1/9/2013,Pet Supply - Cat Food,-53.4,CA
73275,1/9/2013,Lyft,-29.72,CA
73275,1/10/2013,Food Delivery - Uber Eats,-23.16,CA
73275,1/11/2013,On Demand TV,-2.92,CA
73275,1/12/2013,Food Delivery - Uber Eats,-10.24,CA
73275,1/13/2013,Food Delivery - GrubHub,-98.87,CA
73275,1/13/2013,Von's Groceries,-38.77,CA
73275,1/13/2013,Lyft,-13.26,CA
73275,1/14/2013,Restaurant - Steakhouse,-38.04,CA
73275,1/14/2013,Food Delivery - Uber Eats,-13.19,CA
73275,1/14/2013,Public Transportation - Train Pass,-13.45,CA
73275,1/14/2013,On Demand TV,-12.18,CA
73275,1/14/2013,Lyft,-107.73,CA
73275,1/14/2013,On Demand TV,-12.83,CA
73275,1/15/2013,PlayStation Membership,-38.18,CA
73275,1/15/2013,Public Transportation - Bus Pass,-16.57,CA
73275,1/15/2013,Sprouts Market,-39.38,CA
73275,1/15/2013,Uber,-91.51,CA
73275,1/16/2013,Pet Supply - Cat Food,-3.94,CA
73275,1/16/2013,On Demand TV,-7.38,CA
73275,1/17/2013,Starbucks Coffee,-55.45,CA
73275,1/17/2013,Red Box DVD Rental,-88.61,CA
73275,1/17/2013,Uber,-33.79,CA
73275,1/17/2013,Wine Delivery,-30.44,CA
73275,1/18/2013,Ralph's Grocery Store,-5.23,CA
73275,1/18/2013,Wine Delivery,-10,CA
73275,1/18/2013,Podcast Subscription,-67.5,CA
73275,1/18/2013,Red Box DVD Rental,-112.04,CA
73275,1/18/2013,Red Box DVD Rental,-11.51,CA
73275,1/18/2013,On Demand Movie,-21.42,CA
73275,1/18/2013,Food Delivery - Uber Eats,-27.98,CA
73275,1/19/2013,On Demand Movie,-30.28,CA
73275,1/20/2013,On Demand Movie,-38.83,CA
73275,1/20/2013,On Demand Movie,-35.35,CA
73275,1/21/2013,Restaurant - Pizza,-35.5,CA
73275,1/21/2013,On Demand TV,-0.12,CA
73275,1/22/2013,Pet Smart,-10.87,CA
73275,1/22/2013,Pet Smart,-15.75,CA
73275,1/23/2013,Public Transportation - Train Pass,-37.44,CA
73275,1/23/2013,Pet Smart,-86.4,CA
73275,1/23/2013,PlayStation Membership,-78.18,CA
73275,1/23/2013,On Demand TV,-27.45,CA
73275,1/23/2013,Wine Delivery,-25.49,CA
73275,1/23/2013,Public Transportation - Train Pass,-1.71,CA
73275,1/24/2013,Restaurant - Steakhouse,-89.86,CA
73275,1/25/2013,Red Box DVD Rental,-112.22,CA
73275,1/25/2013,Podcast Subscription,-3.37,CA
