auth_id, Date, Vendor, Amount, Location 
15248,1/2/2013,Amazon Order - Star Wars Figurine,-22.73,CA
15248,1/2/2013,Library Membership,-37.26,CA
15248,1/2/2013,Goods2 - ThinkGeek,-71.48,CA
15248,1/3/2013,Amazon Order - Biology Book,-69.48,CA
15248,1/3/2013,Coffee,-56.46,CA
15248,1/3/2013,Taxi,-2.2,CA
15248,1/3/2013,Lyft,-31.76,CA
15248,1/4/2013,Public Transportation - Train Pass,-28.22,CA
15248,1/4/2013,Water & Sewer - Late Payment Penalty,-24.24,CA
15248,1/4/2013,Public Transportation - Bus Pass,-37.1,CA
15248,1/4/2013,Bank Fee - Negative Balance,-101.31,CA
15248,1/4/2013,Amazon Order - Biology Book,-23.97,CA
15248,1/4/2013,Water & Sewer - Late Payment Penalty,-5.6,CA
15248,1/4/2013,Amazon Order - Science Book,-32.98,CA
15248,1/5/2013,Public Transportation - Train Pass,-0.45,CA
15248,1/6/2013,Amazon Order - Star Wars Figurine,-20.19,CA
15248,1/6/2013,Art Museum,-22.99,CA
15248,1/6/2013,Restaurant - Steakhouse,-2.16,CA
15248,1/7/2013,Amazon Order - Science Book,-35.67,CA
15248,1/8/2013,Library Membership,-9.26,CA
15248,1/8/2013,Lyft,-37.91,CA
15248,1/9/2013,Taxi,-36.15,CA
15248,1/10/2013,Public Transportation - Bus Pass,-119.9,CA
15248,1/10/2013,Taxi,-25.36,CA
15248,1/11/2013,Amazon Order - Biology Book,-22.68,CA
15248,1/11/2013,San Diego Museum,-21.15,CA
15248,1/11/2013,Sprouts Market,-10.59,CA
15248,1/11/2013,Amazon Order - Biology Book,-13.69,CA
15248,1/11/2013,Video Game - PlayStation,-32.4,CA
15248,1/12/2013,DVD - Star Trek,-2.5,CA
15248,1/13/2013,Video Game - PlayStation,-25.09,CA
15248,1/13/2013,Library Membership,-24.34,CA
15248,1/13/2013,San Diego Museum,-19.74,CA
15248,1/14/2013,Amazon Order - Science Book,-26.47,CA
15248,1/14/2013,Public Transportation - Train Pass,-110.86,CA
15248,1/14/2013,Kay Jewelry,-35.79,CA
15248,1/14/2013,Wedding Planner,-11.74,CA
15248,1/14/2013,Southwest Flights - Cancun,-20.28,CA
15248,1/14/2013,Cancun Beach Resort,-7.03,CA
15248,1/14/2013,Science Museum,-84.07,CA
15248,1/14/2013,Restaurant - Pizza,-2.16,CA
15248,1/15/2013,Mary's Book Store,-27.72,CA
15248,1/15/2013,Mary's Book Store,-8.36,CA
15248,1/15/2013,Public Transportation - Train Pass,-11.71,CA
15248,1/15/2013,Uber,-39,CA
15248,1/15/2013,Art Museum,-7.76,CA
15248,1/16/2013,Restaurant - Burgers,-74.9,CA
15248,1/16/2013,Goods2 - ThinkGeek,-25.53,CA
15248,1/17/2013,Mary's Book Store,-35.72,CA
15248,1/17/2013,Amazon Order - Star Wars Figurine,-61.46,CA
15248,1/18/2013,Food Delivery - GrubHub,-8.86,CA
15248,1/18/2013,Goods2 - ThinkGeek,-30.8,CA
15248,1/18/2013,Art Museum,-9.14,CA
15248,1/19/2013,Mary's Book Store,-12.96,CA
15248,1/19/2013,Taxi,-34.07,CA
15248,1/20/2013,DVD - Star Trek,-85.78,CA
15248,1/20/2013,Goods2 - ThinkGeek,-37.21,CA
15248,1/20/2013,Public Transportation - Bus Pass,-47.21,CA
15248,1/21/2013,Online Education Courses,-36.13,CA
15248,1/21/2013,Ralph's Grocery Store,-42.37,CA
15248,1/21/2013,Science Museum,-1.67,CA
15248,1/21/2013,Amazon Order - Biology Book,-78.13,CA
15248,1/21/2013,Taxi,-39.6,CA
15248,1/22/2013,Restaurant - Steakhouse,-19.27,CA
15248,1/23/2013,Amazon Order - Biology Book,-17.59,CA
15248,1/23/2013,Whole Foods,-3.76,CA
15248,1/23/2013,Water & Sewer - Late Payment Penalty,-26.25,CA
15248,1/24/2013,DVD - Star Trek,-36.89,CA
15248,1/24/2013,Coffee,-9.81,CA
15248,1/24/2013,San Diego Museum,-3.28,CA
15248,1/24/2013,Public Transportation - Train Pass,-34.76,CA
15248,1/24/2013,Library Membership,-11.39,CA
15248,1/24/2013,Science Museum,-11.44,CA
15248,1/24/2013,Amazon Order - Star Wars Figurine,-31.12,CA
15248,1/24/2013,Whole Foods,-11.56,CA
15248,1/24/2013,Water & Sewer - Late Payment Penalty,-13.29,CA
15248,1/25/2013,Video Game - PlayStation,-39.47,CA
15248,1/25/2013,Goods2 - ThinkGeek,-28.84,CA
15248,1/26/2013,San Diego Museum,-5.76,CA
15248,1/27/2013,Mary's Book Store,-16.42,CA
15248,1/27/2013,Goods2 - ThinkGeek,-37.75,CA
15248,1/27/2013,Public Transportation - Train Pass,-3.13,CA
15248,1/27/2013,Lyft,-34.88,CA
15248,1/27/2013,Video Game - PlayStation,-0.15,CA
15248,1/27/2013,Amazon Order - Mathematics Book,-36.58,CA
15248,1/28/2013,Public Transportation - Train Pass,-35.52,CA
15248,1/28/2013,Taxi,-8.36,CA
15248,1/28/2013,Video Game - PlayStation,-14.03,CA
15248,1/29/2013,Amazon Order - Biology Book,-8.21,CA
15248,1/30/2013,Science Museum,-12.5,CA
15248,1/30/2013,Water & Sewer - Late Payment Penalty,-34.84,CA
15248,1/30/2013,DVD - Star Trek,-15.93,CA
