auth_id, Date, Vendor, Amount, Location 
93372,1/2/2013,NBA Ticket - Lakers,-16,CA
93372,1/2/2013,Restaurant - Pizza,-21.23,CA
93372,1/2/2013,Dick's Sporting Goods,-99.32,CA
93372,1/2/2013,Von's Groceries,-15.39,CA
93372,1/3/2013,Dick's Sporting Goods,-9.99,CA
93372,1/4/2013,Athletic Apparel,-21.1,CA
93372,1/5/2013,Total Gym Fees,-29.82,CA
93372,1/6/2013,Amazon Order - Athletic Equipment,-22.47,CA
93372,1/7/2013,Restaurant - Burgers,-9.93,CA
93372,1/7/2013,Total Gym Fees,-31.3,CA
93372,1/7/2013,NBA Ticket - Lakers,-37.75,CA
93372,1/7/2013,Total Gym Fees,-9.17,CA
93372,1/8/2013,Sam's Sporting Apparel,-13.62,CA
93372,1/8/2013,NBA Ticket - Lakers,-7.04,CA
93372,1/8/2013,NFL Ticket - Chargers,-88.74,CA
93372,1/8/2013,Total Gym Fees,-23.92,CA
93372,1/8/2013,Sprouts Market,-22.37,CA
93372,1/8/2013,NFL Ticket - Chargers,-46.49,CA
93372,1/8/2013,Restaurant - Steakhouse,-36.71,CA
93372,1/8/2013,GNC,-6.74,CA
93372,1/8/2013,Starbucks Coffee,-18.94,CA
93372,1/9/2013,Vitamin Shoppe,-14.06,CA
93372,1/9/2013,Whole Foods,-3.86,CA
93372,1/10/2013,Total Gym Fees,-71.76,CA
93372,1/10/2013,Public Transportation - Bus Pass,-61.73,CA
93372,1/10/2013,Dick's Sporting Goods,-21.4,CA
93372,1/10/2013,NBA Ticket - Lakers,-37.02,CA
93372,1/10/2013,Public Transportation - Bus Pass,-91.47,CA
93372,1/10/2013,NFL Ticket - Chargers,-33.14,CA
93372,1/10/2013,Sam's Sporting Apparel,-28.12,CA
93372,1/10/2013,Athletic Apparel,-27.86,CA
93372,1/10/2013,NFL Ticket - Chargers,-30.55,CA
93372,1/11/2013,GNC,-35.41,CA
93372,1/11/2013,Food Delivery - GrubHub,-6.68,CA
93372,1/12/2013,NBA Ticket - Lakers,-69.61,CA
93372,1/12/2013,Restaurant - Chinese,-22.98,CA
93372,1/13/2013,Total Gym Fees,-44.99,CA
93372,1/13/2013,Lyft,-23.54,CA
93372,1/13/2013,Ralph's Grocery Store,-29.71,CA
93372,1/14/2013,Food Delivery - GrubHub,-11.74,CA
93372,1/14/2013,Vitamin Shoppe,-8.32,CA
93372,1/14/2013,Bike Rental,-36.5,CA
93372,1/14/2013,Athletic Apparel,-58.45,CA
93372,1/14/2013,Vitamin Shoppe,-3.8,CA
93372,1/15/2013,Restaurant - Burgers,-32.46,CA
93372,1/16/2013,Total Gym Fees,-38.56,CA
93372,1/16/2013,Sam's Sporting Apparel,-6.11,CA
93372,1/16/2013,Bike Rental,-8.23,CA
93372,1/16/2013,Vitamin Shoppe,-17.03,CA
93372,1/16/2013,Uber,-4.76,CA
93372,1/17/2013,Restaurant - Steakhouse,-12.73,CA
93372,1/17/2013,Dick's Sporting Goods,-47.41,CA
93372,1/18/2013,Public Transportation - Bus Pass,-62.1,CA
93372,1/18/2013,Total Gym Fees,-0.85,CA
93372,1/19/2013,Restaurant - Chinese,-6.72,CA
93372,1/19/2013,Amazon Order - Athletic Equipment,-28.35,CA
93372,1/20/2013,Amazon Order - Athletic Equipment,-101.44,CA
93372,1/20/2013,Sam's Sporting Apparel,-9.33,CA
93372,1/20/2013,Sam's Sporting Apparel,-90.1,CA
93372,1/20/2013,Bike Rental,-13.98,CA
93372,1/21/2013,Amazon Order - Athletic Equipment,-25.75,CA
93372,1/22/2013,Total Gym Fees,-24.31,CA
93372,1/22/2013,Lyft,-9.13,CA
93372,1/23/2013,Vitamin Shoppe,-16.94,CA
93372,1/23/2013,Bike Rental,-28.32,CA
93372,1/24/2013,Restaurant - Burgers,-37.04,CA
93372,1/24/2013,NBA Ticket - Lakers,-17.42,CA
93372,1/24/2013,Total Gym Fees,-22.27,CA
93372,1/24/2013,Food Delivery - GrubHub,-31.09,CA
93372,1/24/2013,Sam's Sporting Apparel,-12.89,CA
93372,1/24/2013,Public Transportation - Train Pass,-12.96,CA
93372,1/24/2013,NBA Ticket - Lakers,-6.98,CA
93372,1/24/2013,Uber,-39.1,CA
93372,1/25/2013,Vitamin Shoppe,-12.01,CA
93372,1/26/2013,NFL Ticket - Chargers,-6.06,CA
93372,1/26/2013,NBA Ticket - Lakers,-63.17,CA
93372,1/27/2013,Sam's Sporting Apparel,-98.67,CA
93372,1/28/2013,Lyft,-22.81,CA
93372,1/28/2013,NBA Ticket - Lakers,-21.11,CA
93372,1/28/2013,Total Gym Fees,-29.95,CA
93372,1/28/2013,Public Transportation - Bus Pass,-2.79,CA
93372,1/29/2013,NFL Ticket - Chargers,-33.45,CA
93372,1/29/2013,Von's Groceries,-21.65,CA
93372,1/29/2013,Vitamin Shoppe,-11.49,CA
93372,1/29/2013,Total Gym Fees,-33.76,CA
93372,1/29/2013,Taxi,-46.17,CA
93372,1/29/2013,NBA Ticket - Lakers,-6.45,CA
93372,1/29/2013,Starbucks Coffee,-20.4,CA
93372,1/30/2013,Public Transportation - Bus Pass,-12.53,CA
93372,1/30/2013,Bike Rental,-113.55,CA
93372,3/2/2013,Paycheck,4734,CA
93372,3/2/2013,Housing Rent,-1024,CA
93372,3/2/2013,Netflix Subscription,-4.99,CA
93372,3/2/2013,Water & Sewer,-53,CA
93372,3/2/2013,Time Warner Cable,-25,CA
93372,3/2/2013,Gas & Electric,-32,CA
93372,3/2/2013,Navient - Student Loans,-197,CA
93372,3/2/2013,ACS - Student Loans,-135,CA
