auth_id, Date, Vendor, Amount, Location 
44986,1/2/2013,Dick's Sporting Goods,-16.97,CA
44986,1/2/2013,Total Gym Fees,-20.4,CA
44986,1/2/2013,Sam's Sporting Apparel,-8.38,CA
44986,1/2/2013,Taxi,-39.58,CA
44986,1/2/2013,Amazon Order - Athletic Equipment,-6.62,CA
44986,1/2/2013,Restaurant - Chinese,-0.53,CA
44986,1/2/2013,NBA Ticket - Lakers,-20.92,CA
44986,1/3/2013,Vitamin Shoppe,-21.92,CA
44986,1/3/2013,GNC,-9.05,CA
44986,1/3/2013,Starbucks Coffee,-17.16,CA
44986,1/3/2013,Athletic Apparel,-78.62,CA
44986,1/3/2013,Restaurant - Chinese,-24.69,CA
44986,1/4/2013,Public Transportation - Bus Pass,-0.64,CA
44986,1/5/2013,Vitamin Shoppe,-9.18,CA
44986,1/5/2013,Restaurant - Chinese,-31.34,CA
44986,1/5/2013,Starbucks Coffee,-42.55,CA
44986,1/6/2013,Uber,-52.89,CA
44986,1/6/2013,Restaurant - Burgers,-1.17,CA
44986,1/6/2013,GNC,-35.53,CA
44986,1/6/2013,NFL Ticket - Chargers,-111.36,CA
44986,1/6/2013,Amazon Order - Athletic Equipment,-23.64,CA
44986,1/6/2013,Total Gym Fees,-19.27,CA
44986,1/6/2013,Athletic Apparel,-101.62,CA
44986,1/6/2013,Total Gym Fees,-54.02,CA
44986,1/6/2013,Restaurant - Pizza,-38.88,CA
44986,1/6/2013,Vitamin Shoppe,-13.95,CA
44986,1/6/2013,Public Transportation - Bus Pass,-32.34,CA
44986,1/7/2013,NFL Ticket - Chargers,-15.37,CA
44986,1/8/2013,Bike Rental,-111.69,CA
44986,1/8/2013,Lyft,-13.55,CA
44986,1/9/2013,Restaurant - Pizza,-37.14,CA
44986,1/9/2013,Restaurant - Chinese,-36,CA
44986,1/9/2013,Starbucks Coffee,-12.66,CA
44986,1/9/2013,Total Gym Fees,-101.22,CA
44986,1/9/2013,Restaurant - Pizza,-19.6,CA
44986,1/9/2013,NBA Ticket - Lakers,-24.06,CA
44986,1/9/2013,Credit Card Overdraft Fee,-9.04,CA
44986,1/10/2013,Restaurant - Steakhouse,-0.18,CA
44986,1/10/2013,Bike Rental,-20.46,CA
44986,1/10/2013,Public Transportation - Train Pass,-12.29,CA
44986,1/11/2013,Dick's Sporting Goods,-27.21,CA
44986,1/12/2013,Uber,-31.18,CA
