auth_id, Date, Vendor, Amount, Location 
7305,1/2/2013,Seaside Bar,-26.25,CA
7305,1/3/2013,Seaside Bar,-29.62,CA
7305,1/3/2013,Ralph's Grocery Store,-20.24,CA
7305,1/3/2013,John's Bar & Restaurant,-1.9,CA
7305,1/3/2013,John's Bar & Restaurant,-39.31,CA
7305,1/3/2013,John's Bar & Restaurant,-2.83,CA
7305,1/3/2013,Food Delivery - GrubHub,-4.09,CA
7305,1/4/2013,Taxi,-36.18,CA
7305,1/4/2013,Rodriguez's Bar and Grill,-21.81,CA
7305,1/5/2013,Karaoke Bar,-34.42,CA
7305,1/5/2013,Ice Skating Rink,-6.31,CA
7305,1/5/2013,Food Delivery - GrubHub,-24.81,CA
7305,1/5/2013,Movie Ticket,-29.59,CA
7305,1/5/2013,Starbucks Coffee,-36.59,CA
7305,1/5/2013,Lyft,-35.53,CA
7305,1/5/2013,Green Flash Brewery,-77.15,CA
7305,1/5/2013,Rodriguez's Bar and Grill,-2.82,CA
7305,1/5/2013,Rodriguez's Bar and Grill,-8.25,CA
7305,1/6/2013,Uber,-39.8,CA
7305,1/6/2013,Movie Ticket,-15.51,CA
7305,1/7/2013,Taxi,-14.9,CA
7305,1/7/2013,Lyft,-32.66,CA
7305,1/8/2013,Movie Ticket,-3.49,CA
7305,1/9/2013,Restaurant - Chinese,-19.54,CA
7305,1/9/2013,Lyft,-34.18,CA
7305,1/10/2013,Uber,-10.59,CA
7305,1/10/2013,Owl Night Club,-25.85,CA
7305,1/11/2013,Green Flash Brewery,-36.01,CA
7305,1/11/2013,Taxi,-113.38,CA
7305,1/12/2013,Bowling,-112.73,CA
7305,1/12/2013,Green Flash Brewery,-38.98,CA
7305,1/13/2013,Restaurant - Pizza,-13.14,CA
7305,1/13/2013,Wine Bar,-28.89,CA
7305,1/14/2013,Owl Night Club,-38.1,CA
7305,1/14/2013,Starbucks Coffee,-1.18,CA
7305,1/14/2013,Karaoke Bar,-1.03,CA
7305,1/14/2013,Seaside Bar,-5.32,CA
7305,1/14/2013,Public Transportation - Train Pass,-5.04,CA
7305,1/14/2013,Movie Ticket,-1.06,CA
7305,1/14/2013,Karaoke Bar,-39.53,CA
7305,1/14/2013,Restaurant - Steakhouse,-17.27,CA
7305,1/15/2013,Restaurant - Chinese,-29.61,CA
7305,1/15/2013,Lyft,-38.83,CA
7305,1/15/2013,John's Bar & Restaurant,-36.26,CA
7305,1/16/2013,Restaurant - Chinese,-18.81,CA
7305,1/17/2013,Uber,-25.63,CA
7305,1/18/2013,Restaurant - Steakhouse,-18.72,CA
7305,1/18/2013,Wine Bar,-23.88,CA
7305,1/18/2013,Karaoke Bar,-62.86,CA
7305,1/19/2013,Food Delivery - GrubHub,-25.26,CA
7305,1/19/2013,Taxi,-28.4,CA
7305,1/19/2013,Concert Ticket,-16.38,CA
7305,1/19/2013,Movie Ticket,-39.87,CA
7305,1/19/2013,Sprouts Market,-19.39,CA
7305,1/19/2013,Sprouts Market,-11.36,CA
7305,1/19/2013,Restaurant - Pizza,-35.01,CA
7305,1/20/2013,Green Flash Brewery,-33.51,CA
7305,1/20/2013,Public Transportation - Train Pass,-1.43,CA
7305,1/20/2013,Seaside Bar,-10.1,CA
7305,1/21/2013,Fisker Night Club,-3.89,CA
7305,1/21/2013,Ice Skating Rink,-1.4,CA
7305,1/21/2013,John's Bar & Restaurant,-26.07,CA
7305,1/22/2013,Seaside Bar,-23.64,CA
7305,1/22/2013,Karaoke Bar,-79.78,CA
7305,1/22/2013,Uber,-38.45,CA
7305,1/22/2013,Movie Ticket,-28.74,CA
7305,1/22/2013,Wine Bar,-4.39,CA
7305,1/22/2013,Wine Bar,-12.71,CA
7305,1/22/2013,Owl Night Club,-25.87,CA
7305,1/23/2013,Restaurant - Pizza,-33.56,CA
7305,1/24/2013,Von's Groceries,-69.7,CA
7305,1/24/2013,Karaoke Bar,-69.36,CA
7305,1/25/2013,Owl Night Club,-43.82,CA
7305,1/25/2013,Public Transportation - Bus Pass,-16.43,CA
7305,1/25/2013,Bowling,-1.14,CA
7305,1/26/2013,Owl Night Club,-19.23,CA
7305,1/26/2013,Rodriguez's Bar and Grill,-13.73,CA
7305,1/27/2013,Uber,-36.66,CA
7305,1/28/2013,Restaurant - Burgers,-7.94,CA
7305,1/28/2013,Public Transportation - Train Pass,-9.34,CA
7305,1/29/2013,Uber,-11.93,CA
7305,1/29/2013,Green Flash Brewery,-29.17,CA
7305,1/29/2013,Concert Ticket,-46.83,CA
7305,1/29/2013,Movie Ticket,-23.55,CA
7305,1/30/2013,Taxi,-9.22,CA
7305,3/2/2013,Paycheck,4609,CA
7305,3/2/2013,Housing Rent,-901,CA
7305,3/2/2013,Time Warner Cable,-25,CA
7305,3/2/2013,ACS - Student Loans,-135,CA
7305,3/2/2013,Uber,-29.49,CA
7305,3/2/2013,Ice Skating Rink,-52.71,CA
7305,3/2/2013,Uber,-27.34,CA
7305,3/2/2013,Rodriguez's Bar and Grill,-38.97,CA
7305,3/2/2013,Public Transportation - Train Pass,-2.7,CA
7305,3/2/2013,Public Transportation - Bus Pass,-30.59,CA
7305,3/2/2013,Ice Skating Rink,-25.08,CA
7305,3/3/2013,Uber,-2.34,CA
7305,3/3/2013,Ice Skating Rink,-38.03,CA
7305,3/3/2013,Taxi,-39,CA
7305,3/4/2013,Ice Skating Rink,-5.35,CA
7305,3/4/2013,John's Bar & Restaurant,-1.56,CA
7305,3/5/2013,Starbucks Coffee,-9.77,CA
7305,3/6/2013,Restaurant - Steakhouse,-39.28,CA
7305,3/6/2013,Owl Night Club,-0.17,CA
7305,3/6/2013,Wine Bar,-34.53,CA
7305,3/6/2013,Restaurant - Chinese,-28.16,CA
7305,3/6/2013,Karaoke Bar,-31.39,CA
7305,3/7/2013,Public Transportation - Bus Pass,-14.83,CA
7305,3/7/2013,Karaoke Bar,-5.75,CA
7305,3/7/2013,Whole Foods,-1.22,CA
7305,3/8/2013,Public Transportation - Bus Pass,-17.34,CA
7305,3/9/2013,Fisker Night Club,-33.24,CA
7305,3/9/2013,Ice Skating Rink,-102.4,CA
7305,3/9/2013,Wine Bar,-27.16,CA
7305,3/10/2013,Uber,-31.42,CA
7305,3/10/2013,Wine Bar,-31.39,CA
7305,3/10/2013,Bowling,-33.42,CA
7305,3/10/2013,Sprouts Market,-24.11,CA
7305,3/11/2013,Public Transportation - Train Pass,-37.16,CA
7305,3/12/2013,Ice Skating Rink,-6.28,CA
7305,3/13/2013,Fisker Night Club,-44.39,CA
7305,3/13/2013,John's Bar & Restaurant,-24.39,CA
7305,3/14/2013,Taxi,-91.26,CA
7305,3/15/2013,Green Flash Brewery,-4.88,CA
7305,3/15/2013,Owl Night Club,-26.93,CA
7305,3/15/2013,Concert Ticket,-22.18,CA
7305,3/15/2013,Ice Skating Rink,-35.62,CA
7305,3/15/2013,Public Transportation - Bus Pass,-50.93,CA
7305,3/15/2013,Movie Ticket,-26,CA
7305,3/16/2013,Concert Ticket,-23.1,CA
7305,3/17/2013,Uber,-19.97,CA
7305,3/17/2013,John's Bar & Restaurant,-93.49,CA
7305,3/18/2013,Starbucks Coffee,-12.92,CA
7305,3/19/2013,Uber,-24.18,CA
7305,3/19/2013,Owl Night Club,-26.77,CA
7305,3/19/2013,Bowling,-24.02,CA
7305,3/19/2013,Ralph's Grocery Store,-18.6,CA
7305,3/19/2013,Concert Ticket,-23.7,CA
7305,3/19/2013,Karaoke Bar,-103.23,CA
7305,3/19/2013,Wine Bar,-17.32,CA
7305,3/19/2013,Movie Ticket,-36.8,CA
7305,3/19/2013,Taxi,-29.46,CA
7305,3/19/2013,Uber,-31.61,CA
7305,3/19/2013,John's Bar & Restaurant,-66.94,CA
7305,3/19/2013,Public Transportation - Bus Pass,-7.47,CA
7305,3/19/2013,Restaurant - Pizza,-29.71,CA
7305,3/20/2013,Taxi,-30.31,CA
7305,3/20/2013,Wine Bar,-12.07,CA
7305,3/21/2013,Restaurant - Chinese,-61.98,CA
7305,3/21/2013,Movie Ticket,-28.18,CA
7305,3/21/2013,Concert Ticket,-39.92,CA
7305,3/22/2013,Ralph's Grocery Store,-113.46,CA
7305,3/22/2013,Ice Skating Rink,-14.81,CA
7305,3/22/2013,Movie Ticket,-7.09,CA
7305,3/22/2013,Bowling,-7.86,CA
7305,3/22/2013,Concert Ticket,-74.81,CA
7305,3/22/2013,Taxi,-96.4,CA
7305,3/23/2013,Bowling,-25.69,CA
7305,3/23/2013,Rodriguez's Bar and Grill,-12.91,CA
7305,3/23/2013,Uber,-72.98,CA
7305,3/24/2013,Restaurant - Pizza,-22.35,CA
7305,3/24/2013,Wine Bar,-31.31,CA
7305,3/24/2013,Ice Skating Rink,-26.8,CA
7305,3/24/2013,Ice Skating Rink,-6.49,CA
7305,3/24/2013,John's Bar & Restaurant,-28.72,CA
7305,3/25/2013,Lyft,-33.26,CA
7305,3/25/2013,Wine Bar,-16.24,CA
7305,3/25/2013,Fisker Night Club,-33.53,CA
7305,3/25/2013,Karaoke Bar,-11.1,CA
7305,3/25/2013,Uber,-21.69,CA
7305,3/25/2013,Restaurant - Burgers,-1.34,CA
7305,3/25/2013,Uber,-4.16,CA
7305,3/25/2013,Owl Night Club,-41.93,CA
7305,3/25/2013,Rodriguez's Bar and Grill,-23.64,CA
7305,3/25/2013,Movie Ticket,-7.61,CA
7305,3/25/2013,Karaoke Bar,-45.33,CA
7305,3/26/2013,Fisker Night Club,-10.25,CA
7305,3/26/2013,John's Bar & Restaurant,-27.09,CA
7305,3/26/2013,Divorce Lawyer Fees,-6.05,CA
7305,3/26/2013,Comfort Inn,-5.94,CA
7305,3/26/2013,Best Western Hotel,-25.07,CA
7305,3/26/2013,Ralph's Grocery Store,-41.77,CA
7305,3/26/2013,John's Bar & Restaurant,-32.83,CA
7305,3/26/2013,Fisker Night Club,-1.36,CA
7305,3/27/2013,Lyft,-15.62,CA
7305,3/27/2013,Ice Skating Rink,-23.8,CA
7305,3/27/2013,Concert Ticket,-103.9,CA
7305,3/27/2013,Ice Skating Rink,-27.46,CA
7305,3/27/2013,Lyft,-19.25,CA
7305,3/27/2013,Public Transportation - Bus Pass,-117.91,CA
7305,3/27/2013,Sprouts Market,-59.15,CA
7305,3/27/2013,Seaside Bar,-19.9,CA
7305,3/27/2013,Bowling,-111.41,CA
7305,3/27/2013,Bowling,-31.53,CA
7305,3/28/2013,Owl Night Club,-10.94,CA
7305,3/28/2013,Wine Bar,-86.29,CA
7305,3/28/2013,Restaurant - Chinese,-114.12,CA
7305,3/28/2013,Taxi,-23.99,CA
7305,3/29/2013,Restaurant - Burgers,-38.74,CA
7305,3/29/2013,Bowling,-34.55,CA
7305,3/29/2013,Movie Ticket,-70.16,CA
7305,3/29/2013,Restaurant - Pizza,-34.11,CA
7305,3/29/2013,Karaoke Bar,-7.65,CA
7305,3/30/2013,Wine Bar,-2.77,CA
7305,3/30/2013,Rodriguez's Bar and Grill,-13.28,CA
7305,4/2/2013,Paycheck,4609,CA
7305,4/2/2013,Housing Rent,-771,CA
7305,4/2/2013,Time Warner Cable,-25,CA
7305,4/2/2013,ACS - Student Loans,-135,CA
7305,4/2/2013,Green Flash Brewery,-13.5,CA
7305,4/3/2013,Seaside Bar,-25.62,CA
7305,4/4/2013,Uber,-15.64,CA
7305,4/4/2013,Public Transportation - Bus Pass,-7.6,CA
7305,4/4/2013,Public Transportation - Bus Pass,-59.72,CA
7305,4/4/2013,Owl Night Club,-27.2,CA
7305,4/4/2013,Karaoke Bar,-114.74,CA
7305,4/4/2013,Uber,-38.08,CA
7305,4/5/2013,Owl Night Club,-5.3,CA
7305,4/5/2013,Wine Bar,-5.12,CA
7305,4/6/2013,Ice Skating Rink,-36.68,CA
7305,4/6/2013,Rodriguez's Bar and Grill,-6.72,CA
7305,4/6/2013,Von's Groceries,-24.65,CA
7305,4/6/2013,Lyft,-37.17,CA
7305,4/6/2013,Green Flash Brewery,-83.52,CA
7305,4/6/2013,Seaside Bar,-6.63,CA
7305,4/6/2013,Green Flash Brewery,-4.76,CA
7305,4/7/2013,Green Flash Brewery,-34.29,CA
7305,4/7/2013,Wine Bar,-17.25,CA
7305,4/7/2013,Owl Night Club,-62.61,CA
7305,4/7/2013,Ice Skating Rink,-73.96,CA
7305,4/7/2013,Lyft,-17.25,CA
7305,4/7/2013,Karaoke Bar,-16.27,CA
7305,4/7/2013,Owl Night Club,-36.85,CA
7305,4/8/2013,Whole Foods,-32,CA
7305,4/8/2013,Bowling,-11.05,CA
7305,4/9/2013,Lyft,-31.44,CA
7305,4/10/2013,Fisker Night Club,-105.11,CA
7305,4/10/2013,John's Bar & Restaurant,-30.39,CA
7305,4/10/2013,Wine Bar,-77.49,CA
7305,4/11/2013,Public Transportation - Bus Pass,-69.09,CA
7305,4/11/2013,John's Bar & Restaurant,-19.74,CA
7305,4/12/2013,Ice Skating Rink,-30.83,CA
7305,4/12/2013,Rodriguez's Bar and Grill,-28.18,CA
7305,4/12/2013,Seaside Bar,-31,CA
7305,4/12/2013,Von's Groceries,-1.14,CA
7305,4/13/2013,Lyft,-0.44,CA
7305,4/13/2013,Movie Ticket,-7.01,CA
7305,4/14/2013,Green Flash Brewery,-28.24,CA
7305,4/14/2013,Karaoke Bar,-19.2,CA
7305,4/15/2013,Rodriguez's Bar and Grill,-26.43,CA
7305,4/15/2013,John's Bar & Restaurant,-20.4,CA
7305,4/16/2013,Ice Skating Rink,-16.65,CA
7305,4/16/2013,Whole Foods,-22.73,CA
7305,4/17/2013,Fisker Night Club,-12.26,CA
7305,4/18/2013,Seaside Bar,-11.47,CA
7305,4/19/2013,Lyft,-33.33,CA
7305,4/19/2013,Starbucks Coffee,-26.99,CA
7305,4/19/2013,Lyft,-5.58,CA
7305,4/19/2013,Taxi,-12.65,CA
7305,4/19/2013,Movie Ticket,-18.97,CA
7305,4/19/2013,Fisker Night Club,-30.04,CA
7305,4/19/2013,Movie Ticket,-8.28,CA
7305,4/19/2013,Lyft,-19.22,CA
7305,4/19/2013,Restaurant - Pizza,-28.54,CA
7305,4/19/2013,Public Transportation - Train Pass,-66.2,CA
7305,4/19/2013,Restaurant - Pizza,-31.78,CA
7305,4/20/2013,Fisker Night Club,-7.68,CA
7305,4/21/2013,Wine Bar,-24.82,CA
7305,4/22/2013,Concert Ticket,-10.06,CA
7305,4/22/2013,Movie Ticket,-19.37,CA
7305,4/22/2013,John's Bar & Restaurant,-13.51,CA
7305,4/22/2013,Wine Bar,-35.61,CA
7305,4/22/2013,Public Transportation - Train Pass,-16.1,CA
7305,4/22/2013,Seaside Bar,-91.3,CA
7305,4/22/2013,Movie Ticket,-7.77,CA
7305,4/22/2013,Von's Groceries,-26.22,CA
7305,4/22/2013,John's Bar & Restaurant,-21.4,CA
7305,4/22/2013,Rodriguez's Bar and Grill,-21.02,CA
7305,4/23/2013,Bowling,-76.87,CA
7305,4/23/2013,Bowling,-8.57,CA
7305,4/24/2013,Seaside Bar,-19.79,CA
7305,4/24/2013,Seaside Bar,-15.43,CA
7305,4/25/2013,Rodriguez's Bar and Grill,-8.74,CA
7305,4/26/2013,Owl Night Club,-28.8,CA
7305,4/26/2013,Owl Night Club,-27.55,CA
7305,4/26/2013,Wine Bar,-31.47,CA
7305,4/26/2013,Public Transportation - Train Pass,-9.29,CA
7305,4/26/2013,Bowling,-31.99,CA
